address,total_in,total_in_usd,total_out,total_out_usd
LRTgN5ybnepVa7rDTrL3ZrLDFaF7GQErar,30.34453165,2179.14,30.34453165,2182.81
LXdqfZU29dCoxQuUVJCNmfrxuBF15Sv8pu,33.76896417,2162.9,33.76896417,2162.9
LPwkpFeZRT8N7uL74sAWZekHdJinGibqjS,29.6426414,2115.5,29.6426414,2143.51
LeSEsQwGD7xXspts9XPqye9m3qpVCNa8uk,30.822844,2114.92,30.822844,2125.79
LaTTzsnA19xWvdNp4qer13V1g1pa1wQNjo,24.49953425,2128.53,24.49953425,2113.12
LRJdcZA9s6QTTgUSacENvWB71H72x8pX5U,25.62183883,2075.33,25.62183883,2087.08
LZN5mYnaBT9GJzkshWyKYN41q3ZTrrMcZa,24.9999,2020.49,24.9999,2042.24
LSjbcg9HDPZ6tAHK9JKTVCyXZTwFHYkwcy,28.84960261,2056.12,28.84960261,2038.37
LWfzvzNhRzppQpt5okAd1Z2NE7WzG1EoWa,25.64817828,2010.38,25.64817828,2009.69
LR8SgvGZtLy36uUdcX3htMQkhFqjwTRTRH,27.85798406,2020.53,27.85798406,2006.58
LRty3oemKnyATFQdHH4Ky5qoWTVKWtpybt,24.5660731,1970.89,24.5660731,1971.74
LRoQesiRe4rZsZysUsuJaFrjAjb1LD62M7,23.92748252,1899.71,23.92748252,1895.27
LWER5aTcq1EiypjumUVydSGQE7FFUphXsg,28.98822977,1878.4,28.98822977,1884.1
LVQegNkCMTXoEurYKTABYcFeHWucJUnNjr,25.19804845,1863.47,25.19804845,1871.58
LQ1BqVK3jqFbZ7TTsrdsfuAr8sYkY8sR1j,25.06502551,1807.09,25.06502551,1851.38
LiKzHc1K7pB9xhYN9wZC6QknJ1w5qVxp98,25.38460275,1839.24,25.38460275,1842.74
LRKmzjbbDLBV7EvB6YM7xVdsx3MGsbQHzB,26.10392918,1836.04,26.10392918,1830.71
LNgZmqd7NHoJPKngnfQMfwY7fdSsE3p6nN,25.2032116,1804.99,25.2032116,1819.73
LdrNp8dfwihvLiJb6UNY9nVwJRxtw8aVZL,22.96617632,1814.24,22.96617632,1816.84
LcDYxLvUXkWjdoUxvSV6RuAEgKvcbuY1us,28.10851445,1814.55,28.10851445,1815.96
LbcJat15EKAbchtVKLTiomxyvFCQULo7Qu,27.19698585,1795.55,27.19698585,1793.25
LWBoM256VAYyCfdF1okFvjDMwbBJaajAaf,22.5092015,1748.11,22.5092015,1767.56
LZTGGU6pHasSv7N5YxyReYF45D7FZjrdW1,22.12594671,1752.02,22.12594671,1758.73
LKknyGtAYXKyddjKLacsp3YrUpSwaAH2jV,20.492,1796.76,20.492,1719.14
LKqZqisZtnh3wUmc3KmjL45wUwg2u79vSy,22.15554155,1719.55,22.15554155,1712.86
LhGYgACnFYvcJqRbB6DNCTwCuxViqAF7Ry,22.86554341,1684.64,22.86554341,1672.7
LeoctxQuPpvYDivnSLt3W4RDRx5fhKAdXx,22.45414854,1625.71,22.45414854,1646.28
LNvZ9wZPg6MT13bzsaQ5qFQXnmqBcVKT5Z,21.79612205,1621.98,21.79612205,1627.99
LUUhfb5upGVjEai4UyQwcnnPYBVmbdCGom,21.71684358,1608.84,21.71684358,1609.39
LiYUDYdutFSBZ28LAbBe3sHmDPrw5j7Rd6,22.0,1609.08,22.0,1609.08
LiQq5Fjz6nrvyi6iuyqZapRdd4C9qNi8A3,20.87816633,1574.29,20.87816633,1602.5
LTa59jK2FYuLGwxcmAnMYGwxcz1r8Vx2SR,17.075704,1550.56,17.075704,1589.49
LP8XDvmSxZRf4qxdr7KNrThyLCUmSCAvW7,17.7583029,1630.8,17.7583029,1584.71
LhnGLZSyErMuERvwBXvnjTys9GJkqny5UB,21.54240728,1584.69,21.54240728,1580.27
LYTkFnxjNVeN23dG3X2sDgNGso9JmxijbG,20.34059909,1552.6,20.34059909,1569.68
Lekv9f5g7MPHYPWzeNdGvpt11cTFpehbNq,22.37317311,1553.09,22.37317311,1554.68
LKNqSV6biaRUxarNHVSB5KAtGs92ewKMtW,21.21550677,1560.61,21.21550677,1554.33
LSWdmmXuDcpdRmALdAFiefdwSUJb7UJ4WU,19.85993066,1548.89,19.85993066,1539.9
LN1spUHJFfXH2UD1XTjZ5owiMRCaQSEw8r,21.00016919,1531.26,21.00016919,1539.54
LTno8XfrLGQKcSeWoPM8cSdWMetTktdoxc,21.767208,1534.92,21.767208,1536.95
LPNwKiUba7xFHaMLfaiaSQNEznYJhocxun,20.39987007,1529.38,20.39987007,1535.73
LUJ4aDzQW96G8LZ7LtKoQX3mm7C3WQsmwa,20.20132662,1519.0,20.20132662,1528.54
LKYBtVfVQUYExD2UxJhQBCbLTxMTYjbXXx,19.80692224,1517.89,19.80692224,1511.37
LfemtCNVTyGeefMT6Ak57R1s11nfroZnQ9,19.48734079,1503.87,19.48734079,1509.72
LSCJxWnyWkwwt9zaa1GPXayDBA6bZJKvws,23.24046517,1496.66,23.24046517,1495.79
LQvUwgUvc5vtxEAHBpDMpmAhnMLWGwmMig,15.94545858,1589.73,15.94545858,1492.49
LaPpnsZ5ue6fLhuxbC25e2YqvfYK1JEZ3e,21.1308716,1488.16,21.1308716,1492.46
Lg2wzPrnM1W4gRDvEr9WhhQ5u2cvov8xki,20.45346021,1480.06,20.45346021,1480.06
LVyNFsaTrkXbNqfrWQb1TxnifYezgXaKLg,19.69637692,1481.09,19.69637692,1462.91
LSoPmAZ3Ysgus2hzoEcYVBkKSP9vrmkfV1,20.45924318,1440.55,20.45924318,1455.87
LaQvnsQLsnqm1m93bRBZqkYsD2YTpoHtVC,22.77524901,1443.59,22.77524901,1439.53
LWmU6LpR4u2QAz49hcnr2zYdGKZ5FoFQRd,20.01164548,1412.81,20.01164548,1436.44
LSZQ5P57gPfWrYyuhU8GvNAnsUcwiBnHbU,20.03209134,1409.5,20.03209134,1425.7
Lc6NdiskkSLYqJU1X4fWo1RmpfJGqVySeE,18.68895298,1402.17,18.68895298,1417.31
LNdYauxUuG3o6HuhXJvneZC7rSkdCELG3K,19.01781751,1394.23,19.01781751,1407.64
Lg7z3oUZ8NZs6BT3QYNRVdinHpVkmidovV,17.60002813,1436.44,17.60002813,1404.9
LfHNBSFQUQR8aQc8xwDMKHB2sJAv3zh1hw,19.33777397,1395.15,19.33777397,1380.41
LLNbQ4RuRU1uzTq3octEkooVHJT6R2g6Tf,16.26266253,1380.84,16.26266253,1378.94
LensMEWXuCcZMr78z4KAnAaX7Fbc6MTuGE,20.66258205,1394.23,20.66258205,1378.67
LhtPRwNjwWwoRcWXSrRexfFENmZm5ACwDb,19.18076944,1368.44,19.18076944,1378.38
LXMa7eBKZrcZS5kNbju3pLEeaAGBnceiZh,19.33589294,1373.88,19.33589294,1365.69
Lc2duPA9XgirQjjmUpRtiawjRrqALN2MZ7,14.32953844,1344.14,14.32953844,1360.71
LSidPVcd1bQHPrB8TxQs41uQuDsb5xufbe,18.71811524,1346.21,18.71811524,1358.43
LaShvhiMebLhwu95AdcJvVCMFhGhDBUh36,17.80588714,1335.8,17.80588714,1346.39
LSVfgQvhBVvVLxGbUfEEcFoR2Zev7yzgPq,17.05078815,1343.6,17.05078815,1337.69
LPtSjCGhD1HvFFc3PK7a1koToXni7oRmhh,20.2589882,1314.42,20.2589882,1328.88
LZi9tm8NzqWGELnY61YNt9TzZsTNHU6Urf,17.17059309,1304.08,17.17059309,1316.43
LQoLkKF6tNynyry7MgaC6CFgAPJiaWZosb,18.88896525,1304.17,18.88896525,1305.85
Lgqx4WiCyeCvNo11EcEaLUNw4RMmbdMvZh,15.70384716,1309.61,15.70384716,1300.7
LMbJGu8mner3YM1Fsiw166AQ8vSS6N1Zag,19.08181598,1289.46,19.08181598,1294.7
LTSnJNWRejhAvtuq22ZSRwSkvDzt3fC3xT,15.79516106,1301.92,15.79516106,1294.06
La7XpXomaCoebmND1satn8QRPLBMhVe1YC,15.79778679,1295.19,15.79778679,1286.23
Lg48U8EnsazijrRnwsjwEm3JDCMLt6SFcT,16.1161316,1286.09,16.1161316,1274.78
LMABnedpCyakn5oX4GgBzZjaaZnRLeFtfE,15.4712374,1264.37,15.4712374,1267.79
LLkBZYrEP6dAocsGBBZaiLVDkbMrKcTB9D,16.1543928,1246.06,16.1543928,1258.48
LW6AVFu99gSQ74e2QL9ALtquZ97nNsSd4h,17.53955793,1249.02,17.53955793,1256.06
LWQgFMkZd583KLdZamxX2rBbRU9ar4p1kf,17.16565857,1253.2,17.16565857,1254.13
Lgrme3GZAQs77gtKxujMu8vt6iQWQT5FGV,17.0,1300.67,17.0,1244.91
LMYWAPvrsthFPHMXZRnNZWs3tdPvDxxZQr,15.69969445,1253.05,15.69969445,1242.29
LMJEDQLomw87awqwLJqvgNoN66sPJqis4B,14.82109491,1227.26,14.82109491,1238.4
LbeAWxfdRU1rsoRrJh5ZjGW2x8kcvSDESq,17.3648,1228.22,17.3648,1233.58
LQdLQYV4LWoqHZ5nDmBvNWsy28FxBd3tD9,16.76425882,1223.95,16.76425882,1222.72
LUJ2QnLx7LEBzmVovQvNL8soTzYpMw6MBH,15.72874261,1225.82,15.72874261,1221.21
LSqQPpTFucCczzVMy1u8kmoxuA4ruez5RU,18.22863107,1223.72,18.22863107,1216.82
LcFfcZik6sr7ePpDMjhBqT6tX8yQQvsYGp,17.033348,1198.44,17.033348,1214.22
LPQV3imbkEifepEM49Qdjp1eLKT7NNegBV,14.96724228,1211.19,14.96724228,1210.88
LLJcm19su8HXRMPftdawuqKvrLYtPPYt9s,16.06288299,1217.87,16.06288299,1209.92
LTwwUTQbCMCERb5akqNUQt2SxcgQusaa4H,18.18698496,1208.88,18.18698496,1208.52
