address,total_in,total_in_usd,total_out,total_out_usd
17VLLkSmiNHJL1L9rVPC3T1uV1TKUJi3GY,0.1350739,2551.59,0.1350739,2543.0
1MEQ8WukyuWTwsu9LQmj6CKHD42HFwuerp,0.14525339,2483.95,0.14525339,2490.97
12pajCZA4e3c2KynGitjf6SD2u2Czo3sYY,0.11219675,2390.22,0.11219675,2390.11
19yw6miE5pY6YBZADDaMDdKGrWXS5Vrbj4,0.12241774,2305.71,0.12241774,2283.53
1Fi8uhwmJ7Qz4fV12yW88jaHZikhEyBMNx,0.11234708,2289.8,0.1120497,2270.06
1J6QpYdq1FHg3aAZRugdKgFPXk5HQmMTiQ,0.09647787,2147.5,0.09647787,2142.2
1GzBW7TJy2mkHP7UBSWBQJ4Hd8Ph9ChT5i,0.07679399,2110.1,0.07679399,2106.73
1PAEBh1BCBJyRWGDbH57xXzQfB9A2cJVBg,0.04887647,2070.97,0.04887647,2080.49
1N8iKTfKvbSVJi8yZS799Y9c7HE43R9rYV,0.12082012,2081.82,0.12082012,2080.42
1AsNV6UHNb6G4dYg2e5stGMQ1X283nJG2Y,0.16851734,2913.36,0.1219004,2076.9
16SbnShkZFyWnwCmtv1TmKYdjcbF9PjaAm,0.09726991,2103.67,0.09726991,2060.84
1NuJ11nvk3ZmcWzdoha6gz93asyDdnAcox,0.0494431,2082.45,0.0494431,2046.61
1EfjLFjWCjgxJBtoL6MHy7QH3PMzWs4f5Y,0.09899246,2034.94,0.09899246,2031.61
1GjM6RxpMEpG4oKrTqcZxKrQqstUVxDXjt,0.10340172,1967.19,0.10340172,1978.76
17qCf48mQUMEZNg6ZtmSYpQYbqxcwvT8iS,0.05797805,1865.72,0.05797805,1867.58
12FUvisJQ6zBo71qa2s6qo3yMZ41TjdyQD,0.09387675,1858.94,0.09387675,1861.31
1A7Nho7fRRCEnFg7dLcUGkTME9sQQgo99i,0.11332866,1927.99,0.10803247,1833.14
19KJCjTC3Yy5MNdNKw9REW7XFGDSSv9VjW,0.04863514,1813.79,0.04863514,1822.38
19ixJa9NtrMdUA8hb1SDY4pbrcMLpsuMPH,0.05512112,1777.72,0.05512112,1801.81
15eyqgfsGv4BZXxiuwuE1bRdoorW2HXmAz,0.05810536,1734.58,0.05810536,1778.21
1DS9EbosroPEFAoCBCZmPncvth7p5Xk6Ui,0.08542078,1749.6,0.08542078,1724.03
13p4qqhhze6ukeFZP97XhLTM7vXC47f8e1,0.07540876,1649.94,0.07540876,1652.61
15X4UjN3ZMvE2nuaaC3ZLAWALuLuAa4Fsv,0.06710654,1681.7,0.06710654,1647.61
1AkfPUsBTLJxdP333hp2fZayYE2YgEgA8,0.04508072,1571.74,0.04508072,1578.65
1LPtJ4qgt4ChknVXR5UcgQqUNtYUj4UCPf,0.0540508,1580.24,0.0540508,1576.55
1KM8qHiQLPxAmBBgtT21qngGni2H6uCpC3,0.06510044,1585.41,0.06510044,1516.23
1Ax52ZAZJdUqpRGpxu496egyTc15myLGAG,0.075921,1504.37,0.075921,1495.78
15tWq3tQQnhjCi7e3tA8geMKe8K5oWWEuu,0.07302274,1609.68,0.06751336,1483.76
1Mbn5W2MjfwLhDDCKwRLA6fGBAj1HDNhLu,0.06744626,1612.5,0.05832169,1424.99
17cmeyEGGJroSoeA3P5PBaJnhyq43qMqqA,0.07735459,1412.59,0.07735459,1408.12
1M1FjGVnJMz6LSqhKudvbr6rcxVLf8bJuK,0.05917699,1379.77,0.05917699,1397.82
17AeNp6Z53XvFWowz7AL88hT2vKTgqNNEU,0.03143628,1365.2,0.03143628,1352.53
1Cr6CfK5aHPkSSLHJNPMURnhcjtEtptB94,0.04114779,1317.51,0.04114779,1340.97
1KomMvcuUicugX93AArLJoDs1CK4Cjause,0.03051156,1251.4,0.03051156,1266.9
17eiffi5ETLJwFD2rgHRgEE4VUibjJmiaG,0.07309846,1322.25,0.06985725,1254.37
1Ls2njRXTjKmtg6WKw9mGkdo8ka87p55z3,0.06962551,1173.43,0.06962551,1163.72
156HG6AZpnUNM8LCZuRp3KAMHhF3gv7dbq,0.04039767,1165.45,0.03952602,1163.54
19dpLVQTaZCK5HWSVmPLZ7uuReaXa8d2Ap,0.06900798,1165.91,0.06900798,1162.53
13A8RnCNc1amVUJHXQgLwPa7A5gWfEFRMv,0.06222521,1126.29,0.06222521,1125.4
1CDghxd5XohxRCsjhA3EDjas7E2K8vS1kf,0,0,0.05668355,1098.28
1Gp21KkNEnPNUoPcXDtxyss1ct3qQPb2aX,0.06547417,1099.53,0.06547417,1096.84
17UFhGV4T4emM4f31yw34YGA6qir2nmLAH,0.05796218,1105.43,0.05796218,1095.38
15nHZeRwrW4dykcNLRPynHkX4sU42Wn8qf,0.04948974,1103.17,0.04948974,1093.97
17ggAGz7XeVKtihh7cHTgJ2GcksTP1ZBrz,0.03612672,1136.45,0.03612672,1084.19
13pSBJKVqGBXSUvYhTh9fvqj3cENeN5t9Y,0.05814184,1065.58,0.05814184,1071.6
1Axm1cMhGri5RNR9junjAfcPnJeEv5LsAM,0.0572519,1063.87,0.0572519,1054.09
13MsJJpSP5LrosiWdaYKbCfRSY6bTvq3nT,0.02967882,1031.72,0.02967882,1029.23
1Le4hDsRhty3yZeA4yAAfUPXWxecPYHpto,0.03275282,1018.09,0.03275282,1025.22
19putNnUYqquGD51WVxe6z1FLuCusCPVJf,0.04274156,1020.27,0.04274156,1017.17
1FcMpQsCqqgwBagYLdAheWWAWGYbtofpht,0.04615632,1030.36,0.04615632,1005.74
1GhnED9GjNMneXtj5j7qhvvk5jQ3pTw1S9,0.06227665,1043.67,0.06006598,998.91
12T3FPUiShmZxiHVqq3NE6zWA19uq1bUYb,0.05012195,1004.87,0.05012195,997.27
13T2aRVqCCkh2NJqHnhkkycTvDTwB13utQ,0.06324986,1113.73,0.05604213,978.61
19dAGNChHbCkRx66dtrhnb1SUKmHLxHYg8,0.04774109,974.97,0.04774109,967.28
14NfcgUwy1Qrxq5z2rAPfiAtNmoYwtEVVv,0,0,0.02499779,960.44
19xvD7w5LgPs5ZKyK4LvMUtsPVK7cVoYRP,0.047714,957.95,0.047714,957.33
19PSiw9W2Q25WPQNMCXo95x2aGRb1kRqK9,0.04151843,917.54,0.04151843,925.11
1EkpC2biysxuBBnU5cTpby1Sj8wtYWGRdC,0.0465491,928.17,0.0465491,923.95
1DY5YhXF51UGtVt7gFUJNhB9btqXcTvR6F,0.02790616,979.61,0.0241961,915.98
1BTksLdfTuw2wi4LeVbucZJC8tQ1939avP,0.05296963,883.17,0.05296963,888.13
1KBGjbKnTEtJypqfpo8wq7rW8dYhW1E1Sq,0.03496791,886.57,0.03496791,880.98
1JGXh6RjR91tULNyYkf4Rq3Bxv66ymGuLx,0.02201488,872.36,0.02201488,875.51
1ArNXbKm1SHYVn5rU2UNCQLD5LahZAcxrY,0.04558113,865.17,0.04558113,870.78
1RrF2k4qe8B9hjHZijWBH87wTJfuLvtxY,0.04619691,849.4,0.04619691,846.72
1EEeDL6gjxgR9mrt9ocmK9t4yShAekXdiJ,0.04846363,917.95,0.04518804,842.06
1GNw4jX4rLdM3uYM8v6cVAFBV4cyKVmH4f,0.03095697,833.07,0.03095697,823.63
1LcR1qPrwfAC2J8B48WDgBVPEtX3tHmCWL,0.040224,822.81,0.040224,820.11
17aZMx5VuG5DsVqbHohmSGau36cSmHrNbc,0.04204348,903.96,0.03861965,816.42
1LqkfN3zgzzjiSQ6kDgiM3fDcQAWgF8aSq,0.0277274,846.12,0.0277274,815.96
16yHQxxZxAEZHcnvkapekGDZpKPa6g6sxN,0.04443283,814.94,0.04443283,812.59
1KLmD8X5GCaapqodetsFYvc1gffkNxYPJP,0.04397492,812.94,0.04300916,794.65
1EVzgPFSTX4quV117BQCJiMoL5vqBoDom,0.04633465,789.83,0.04633465,789.76
1G86GbhgTbdH68ZzjFKcF8xQDXJe4E1mgd,0.017,789.18,0.017,789.18
1AZP8Wr57sxySHpcg7MsLM3hALVgmEe1ta,0.0391186,806.21,0.0391186,783.99
1HFq7gGNYNXGtw4GsXnZnp8wmYJgF5CrAG,0.0365349,778.5,0.0365349,770.54
1ZKnkPBLoEyEmJkkoDyK6KfUrTCZa2EWC,0,0,0.04619674,767.01
1Av5fvZiiVAVpBZokNhXe7jZefyqz5BuWA,0.0368775,731.07,0.0368775,763.87
1JeGR3X3GjwUeUNuSb9QNaJfhCUJradbL1,0,0,0.01707489,760.6
1CMsWAQHxEbwcAqLXkvLPj8uXwhQjhX7B2,0.03407924,735.93,0.03407924,751.39
1654A8w6kvxF3YZeARHGtWCjSHmiW6iN7A,0.03942404,742.27,0.03942404,734.77
1LSfcDD3MCmYWWmiykqsE2T7c4e2WhV6qh,0.03645325,733.17,0.03645325,730.5
13aVwoAcrAqn7YESY1YVfUA7cZbLY57xmC,0.03711941,727.3,0.03648189,719.27
13mctBKRCvY956wfLp4emhXEci4XdHdAam,0.02425871,718.58,0.02425871,718.88
1P8MuULsCsMsErz3Jw8sgMb2VPTtZE8sps,0,0,0.02999106,718.41
14NF1oPuH1TA1jrDzE9BGorJiZAffxcdkL,0.04197951,714.95,0.04197951,717.0
19z3j6MNDcrqsKyWLhvuMA592rx95sh6mf,0.02838919,711.22,0.02838919,709.78
1LZtydr831ow5axAhUDyXQXT5tfmGBC5LB,0.03075857,705.35,0.03075857,699.89
1NkUekCNzfHhZpcz8AySiJAEfgMbE9eHPX,0.03058199,690.8,0.03058199,690.34
1PifUWX2W3kPcPYsx1tkZyqSZXLY3Xfw3Q,0.03478165,690.4,0.03478165,684.2
1Ffbn5pQXNakRoTDVSwFH4aew6PUALs8rh,0.0330097,803.08,0.0295573,678.97
1EB2NbGKm6psxn1v5QVFUMrGUoX1PfZvk8,0.03614274,663.1,0.03614274,671.6
17sE69wHKoNkg5LgFCcgYGkJrMHVB6CsQ3,0.03134218,678.42,0.03134218,671.17
1M38UajndZ8ZnbJ3GdnNbCWwjYmkFNzmAG,0,0,0.01633285,668.31
1DUAh5zco9mz4kbQi2Z3KKs9g1WUzR4rMh,0.03942141,662.91,0.03942141,660.39
1HAuvZbRSRRPgv4fKeg8tEJBwbyPMJCFT5,0.02831765,656.43,0.02831765,656.18
17hDajQvCHW34mfJN1SDykxN79J4wDsWin,0.01764454,643.17,0.01764454,648.38
1HD936LbcwAyNhpkdmZmEJ5AmUFBADtwkM,0.019488,642.9,0.019488,646.52
18Jh3oKuTVcPeB8ax9sce4o4DQBTHBEVvy,0.03516645,639.92,0.03516645,644.28
1DdnKQfGbf5mAUZWYegMk3E1u8rdwg18k5,0.02984644,655.04,0.02944984,640.77
1LbxESTwgyQDZ954UxBU1QJj7WhyBijdpb,0.01756585,627.07,0.01756585,638.52
13Bg1h21BhKwiysHZbVq7qAzKQibGuUXEY,0.03341429,612.78,0.03341429,609.77
17RTUr5RqSNy77sqwo9MCfNpbv6L1ntzA7,0.03185276,602.54,0.03185276,599.57
18WkgLA6c6fLDP3vuW3SgUKTphdGFeB9nB,0.03299,600.95,0.03299,596.9
12tNBqjVE91AFs81sCb9ZtCMBnSUWnVsnJ,0.01473008,589.58,0.01473008,594.52
12php5HJy4cZVgnquHceB6sUtXN2TJfgK8,0.03319186,590.99,0.03319186,593.32
1PtLpYNnHdxT2rsPeprvGLDmAdfN1CqRD5,0.02869565,579.15,0.02869565,590.72
161H5aYWAGovJ3CBJfhvBoyH9iFxZRK3S9,0,0,0.01523135,589.92
1CV7RYF1JpiQsj2KmvnRvDDoMZxtT88b87,0.02417552,588.26,0.02417552,585.56
1PhmFHKaqbrE9xHgfN7UkNPtm1bzUgjZsh,0.03585512,613.85,0.03408304,580.81
1FFD9VWNNky8jk8CgC7voEj4QbQv29UX1N,0.04213545,718.77,0.03411841,579.29
1jT6RCkEx7v1FvEaHwUxt1Sc7pRrwx7Dw,0.02936537,579.41,0.02936537,578.94
19hw6wjt9Mz9QEjmYun8wq6q5bkzcXdRen,0.02807,603.38,0.02807,578.62
1JC8u4fDcHG7WDULaP2vRTmF18kZ1Avbku,0.039325,672.19,0.033805,574.82
1EyLBrkpyjST7uRfkmCzTFPxo981TmdjKx,0.03,573.96,0.03,573.96
16LNvFJ6fDEho1qWWFU2urcX9pQRqBi2XP,0.01596046,566.39,0.01596046,570.77
1Aexw98gM3hhs7YkW2W17zkqiLeYxjowvd,0.03229334,574.08,0.03229334,570.45
1NeE6ZrecWv5yt9vVTK4bn9vKDaiGWCPdz,0.02070778,567.58,0.02070778,568.06
1P9ysgYWRsmAUJesYbWRwDUe5dSyRHFp5c,0.02316685,578.73,0.02316685,564.78
1AKzqwJGNeGJQSUSrqQCAkb21zYtb4RsKM,0.02679403,551.45,0.02679403,562.66
1Ej4t5FM4qHevJSrT2xLzookRGSjDByrEP,0.02718807,543.46,0.02718807,560.58
136GNNceAyPg6sQSWLUxZyS26t4Fyc8f3J,0.02961932,560.69,0.02961932,558.16
1M5F7UHgepAeBSw36KsEya2YbLgTn12bRH,0,0,0.02837944,551.2
129npe5NrpMaxD6DTBkejvH55pkWQtV2Ed,0.0202975,540.48,0.0202975,546.95
1HeMFWXgsHbnfeprsDY4U44C8wR1vwQQBM,0.0247101,544.74,0.0247101,540.5
1JEaid4z6mKSJGfSkqzCeQEkjnYx7hPxxM,0.02093571,520.56,0.02093571,530.8
1JQsCwtXZad1bFSTgvnvuBXuLNCDpXxjxQ,0.01611885,528.47,0.01611885,530.26
12ZkmfRJqMXTSHk7UkdQPty3462dXmwTGE,0.02545188,526.78,0.02545188,530.18
1CUNHsgsEPZtPcxEnscQJWk8YAoANjYeUi,0.01955061,554.07,0.01955061,523.97
1QGFBqUFSWQAjE9VVfezo3pKoPyJGJerUu,0.02089314,528.8,0.02089314,518.26
19WjiFT8EEbniUhxSPFLyujJtTDTFZDUwQ,0,0,0.02667542,517.97
18QbiFZVsMJ1CRtQvuyjcjy24K71v7omrE,0.0270846,515.42,0.0270846,517.75
158YNKojB3MTEmU3nAbED8M4qt7K1gJyRk,0,0,0.0134917,517.12
1BTvZSmkCBjR4obhXfStBnhAXUn2MNrhaN,0.0279972,517.4,0.0279972,510.33
17cyeZkucKFuZWvnpxWHaxhG3Sm1NqsNbS,0.02677302,504.6,0.02677302,506.03
12q1W5wKYzCBRQB1HHHfvB2so6oxesadgM,0,0,0.01225373,503.8
1AB2A8SbDvoz6syyVwceT2FN7bkWnW2SGQ,0.01477358,514.71,0.01477358,503.49
1KbzMSPnwhn2CDREYJ9552zs4EjG8YLyoT,0.02972333,507.94,0.02972333,500.44
1EtwNAjXUgRXfrbLt8STXA4gxwFBdKzbCp,0.02507092,492.99,0.02507092,492.99
1MnQoUHXjRKDKGhA4SweUoVa3bPzT71ohV,0.01599163,488.72,0.01599163,489.32
1GfqjwYh9dHKRcsDsDGjwVJcqdSixbAqrw,0,0,0.01241668,486.1
1EShFuXfLRJwkTxgouRgPc889uLExFuvfn,0.02891794,486.68,0.02891794,485.56
13a1vaTb4gKjq47vRs19DBsC4rUzVhujzo,0.01556951,515.04,0.01556951,482.36
15rjuZ5XER6PjfaCJCFdHgx3LCnf6GwZce,0.01152465,460.4,0.01152465,480.54
1LbXicWoNkavh8V2JK77KzeLoZt3VrUkwB,0.02338876,477.13,0.02338876,476.42
1P5cU9J2YC2NC4C1HgCbikVwPyUS8zbrFE,0.02584173,469.06,0.02584173,472.35
16pxrKvLb4u2EZrqYtgKTd1UCWU7aimmwM,0.02481788,494.4,0.02399162,471.89
1MhxJTErv85c7Bmd9AjgKVsPUdW9o3uYy7,0,0,0.01181483,468.71
1MgLxWVKgRfoaaF9kQePbdBQHzkmgGSRuL,0.03979989,704.02,0.02730865,467.69
15StZQVtKU6t2NAGyEpAAo8ZXnAxH6UY7E,0.01152286,470.91,0.01152286,467.45
1CwVnV7zFP8ha8JHtHFZSv7c2U8r1xo231,0.02054604,463.52,0.02054604,464.79
1A6iv9A9MEuaWz7yPSC9SzinHRvDUNvnXQ,0.02369002,463.39,0.02369002,461.27
1NZ8h4vsWJb6TyTPEjJrz9yaoZJ4x21Xxs,0.02473365,462.09,0.02473365,456.16
1PXHnpr1xrRwxigWAJ6yS19M5qF1gsjf3Z,0,0,0.02388137,454.75
1M48Wcnq7mtVNq2TKA8ZaCJ2eBQuTo6gUo,0.02343175,454.3,0.02343175,453.66
1H8xLzTBbZQJiGUKHfLzTtWxJAambXRUbX,0.01800074,491.67,0.01800074,449.9
1JffZA5yCjacRa8gLWxA1KQZLxHSWjp5zG,0.02328955,439.2,0.02328955,448.0
134pARvZaZG3NQHkupZiAGc6w1LegHV8KG,0.01753099,472.48,0.01753099,447.53
14dSo6oCxwHFuiXijiRSPnYabQxFg2byJD,0.02164472,466.16,0.02164472,445.07
19LkzLckPUGtjMi68Kk2oa2U4XHJojinUQ,0.02668095,443.75,0.02668095,443.79
11iQCbymwDBcRFdbyp8pyuLtzkug41Bzx,0.02626187,443.48,0.02626187,441.75
1Eqk3DMAMo9vvMuS37zRfMASG3jV4R48Gt,0.0165452,428.06,0.0165452,439.37
1B4zayFW2KkiD57hD8oPp5cCAtdkg8ivMc,0.02568546,441.17,0.02568546,438.94
1CnSNhtZk1Tr63PfJz6y2X42DNrCJXUYUk,0.01698061,449.15,0.01698061,431.0
1KEAYV9Hr5682DUe8gJBveQMV8hF713nKH,0.0231827,429.5,0.0231827,430.41
14587FiD5qDJRBhdawGecVQkKE64z874MF,0.02427451,417.01,0.02427451,423.36
1FvHZ3dzuYnhJj4c1KNJ3Nt5MCG46EcRUS,0.01942963,459.18,0.0177566,423.22
19wTgMxfgtDRayMqoVqPAzzVrEGwV6UPar,0.01852541,428.86,0.01852541,423.16
1L76jc3AJxYRMwF4XWnZ3KjA5uxUVzKr1U,0.02692222,474.12,0.0243073,423.14
1EBsARXtK8t92nznUDrFejnqdLYRC9Ra4z,0.01877647,429.75,0.01877647,422.95
1KotawioyzDCgVWH2PHUYofCiVYa9ccHEK,0.01935807,425.94,0.01935807,422.78
175SCgDDa4n4bAR6cz2GVXBysxtNAH5mHx,0.02148034,421.0,0.02148034,419.46
1FP9bkuvbmKGR94grkNwtf7UaU1ScLKKry,0.02375974,417.28,0.02375974,416.87
12HSnS6irMaaCa2nuiwxAQi2qDY952dpRX,0.02114678,415.43,0.02114678,415.43
1BxWmp7jtMPsnqVaXiP7scxWdKEupE6dQo,0.02454349,411.8,0.02454349,411.8
1FxTcCsPxoAi8yhuzXcxg7DEjXnmi95MAs,0.02202569,412.65,0.02202569,402.34
15codABVun6xKrFfSZ4HdUCuaXYmThC3b7,0.02060115,419.12,0.02060115,398.97
1EPjbEQNFG5nHGYPKdzAtHzebqzNp13LdX,0.02349778,393.24,0.02349778,395.11
1GwedPVwYyVCRrKk7y6fxj1QCC87T9jeA,0.0256152,435.9,0.02325438,394.47
1MidAAyUoWzBrqRK8aXfmH4sSTCXgrzWts,0.01905668,400.29,0.01905668,391.51
15Giu8MJYyExKBFuCnuNcVKkkntKCySb5B,0.01406405,388.69,0.01406405,390.9
1DXTzQBHT9uVKGzF8Pp3iUWcJcEviF6Kap,0.01966762,396.93,0.01966762,390.41
1G8F2x6N4KDgGTQhQg5u1mMvm4EnDwUXPp,0.02296457,386.83,0.02296457,386.87
14CdLBeBCzUXuFqTRJmGtizpDoezuD8S2y,0.01900139,409.65,0.01900139,384.57
12RKkaYyQLR677aLnUtf9XjbEjTVSh23Sw,0.0194049,383.91,0.0194049,382.74
18qzrq4qvB58nd9BcrbWi5LtEWooWarcwW,0.01478688,383.69,0.01478688,378.56
1A4U5a9zstDUSbNwzZDzqLhFfweNquM3fZ,0.01263717,402.26,0.01263717,377.45
14GT42FnJ1d4rxocfJSwX1zNWBswJUdHJH,0.02,376.18,0.02,376.18
14tvUzSHSCKob2rrYVCMZRZKrfDy26HXQT,0.01878241,375.09,0.01878241,374.53
1KL2BLnh8RnztU7PQpabZgJFpbqCTbd3nN,0.01678027,371.02,0.01678027,373.82
1Q9P1b4uHtjYL9uDHALapqEkYEPWNYrkFw,0.02176526,367.28,0.02176526,370.34
1CgLKvHL3TZmqpXdVyPdmwnB1rhNxDybt7,0.00911949,366.99,0.00911949,365.07
1CgUbefbUZEsi626hohxScQsWYoTKCfHJ3,0.01709829,361.91,0.01709829,362.52
1QHz9ZPHBgQBZnan1ji9RgPtCxCfQYrPQK,0.01293105,385.05,0.01293105,359.43
1FEm1uVUnK4dNjFUFEUJTESGtUKcFYs7kF,0.02105355,392.27,0.01949745,356.43
18eeNoeRcmeMDkoszRDN8LS9s4bgvtvbhc,0.0118,396.2,0.0118,355.03
1LdpStjxtqJMNRzP4eef8e8jnjVBSe1YcE,0,0,0.00898611,354.25
1Gu1oSfXueG6qKLmHH1TXmUWq7vNFGhaTv,0.01175692,390.31,0.01175692,353.58
15TtJedG4o7W2riNgXMtdUj8VtYnEA8Knm,0.01590164,341.85,0.01590164,352.53
19LEZbRke7HbeaUi1PByRKUTc1WKy16LFb,0.02801611,487.1,0.02047525,352.38
127C6DrkqvcadcGUf5tJ6VCoZdbw8YwKy9,0.01867438,335.41,0.01867438,352.25
1PG6D28ssr2GNxde85Ub1NJkio8E3iS7qW,0.01886758,349.43,0.01886758,349.35
1NtsLgF8XcHZiUo5KHmYWbZYHhxi1s4Q84,0.01613577,360.59,0.01613577,347.03
1W7DD3GZqpeb7nzbFmg1XtwoLTZFJoAcV,0.04492064,850.32,0.0193201,346.67
1HJ7H47sNstmTY1gEpQPt4GYDnAeQuRPAx,0.01639761,359.58,0.01639761,346.65
1FVjLhw6iP2Lr66aFehwVoJV2hZAzFHcyy,0.01772353,342.89,0.01772353,343.25
17eFBmRLD6zv2uFcxVhCbP6DqLhkpSA8gH,0.01778089,345.58,0.01778089,343.09
1LZF5GaeZuzq8c4NgSwgbzaWGmeVD4JqBn,0.01205809,319.73,0.01205809,341.38
1MwXSFRpqCC4Br7tn7SBn7YpNG6PpHRPH5,0.01397363,339.87,0.01397363,341.37
1F1d5QNjtE4cZhZ5BNoDt9bhb98BQUXmRY,0.01048562,359.23,0.01048562,339.74
1CcvWqk92As79DyCTmmjwrkRM2dMGFyEy4,0.01703308,339.03,0.01703308,338.35
1LcJb6VUPi7EQ3AN1WZ7WYmJRJwkbdjJgc,0.0127025,344.49,0.0127025,336.6
1QAS25hUoeJzo6G4pcggKpirhgSpLXV9cR,0.01589859,339.56,0.01589859,335.62
1P9487r2cX9Myq7iEJFnGqXJhkge4T4Bnr,0.01470263,321.34,0.01470263,331.92
13fpnJwcVfgEvUJ3EUWYbgbtFHCtRkwrGw,0.01513302,330.84,0.01513302,331.8
18cbGJKesbjCXXXzypZBE9espW9YXLJpHD,0.01692572,329.55,0.01692572,329.55
1GHugkqzFF7zZYwgADc4QaMe23BLAistdB,0.00741278,326.48,0.00741278,326.48
1Jdaa9nZBzmVC7Rs7fHqbMFDQGAYTKyjnD,0.011267,316.91,0.011267,323.16
19LDRQz2vo85Za4axKuAkskwSp4Ce28Bjz,0.01855396,319.5,0.01855396,322.44
18S7nD8MreRMxYVkzEvanB2yGKvSk7jZQx,0.02121394,365.33,0.01855772,320.61
13nkYA9M3WFW7p8FMav322PEQr6CLoowTx,0.01520942,315.4,0.01520942,316.7
1FCjdTCpT6rfQxEoo2mrihdZpyedGUt3DL,0.01591271,327.84,0.01591271,316.59
1HpRtKcuNp1WA79VGoKVWcF4JvA8evzEoT,0.01816296,329.15,0.01750989,315.71
1MhwzqtqQXmRYn4G519y1f1zjiuNq8qGeq,0.01669862,311.67,0.01669862,313.17
1MPVfUSfsFnmpgebU4gF7TysXHz8QrEBRs,0.0077178,306.71,0.0077178,312.69
1EqqUSfaTVFughSvbduwa4eHAinkJx16R9,0.0108786,318.56,0.0108786,312.52
18pXYbBmjH8FjQLE7wZYiVwFtfbxaKUd8n,0.0155,318.74,0.0155,312.12
19b6jYjcbqZa88jR4pL6cXkCLzLktN7pm,0.01429226,338.02,0.01429226,312.05
159Cct7KtwgGNMBnBqgggEHqqXDg4UCsVo,0.01088808,369.84,0.00735288,311.25
13ga8gfWKduSrkvUKmGESqgyM5o7VW8yJ3,0.01808595,310.38,0.01808595,311.1
1EqTFqYjzeCHen9kWfUTQY3YyLmerV9vGp,0.0144169,307.59,0.0144169,310.47
13wb3s9ncuha4FmzNZPcTpAgfUBNvjNiiz,0.01529003,317.12,0.01529003,310.0
15wc7izUv1tP2MtKuSzTjcvBnCxX9h8ntN,0.01009631,298.66,0.01009631,307.52
1AtTQo1cjMzFDhDGouaMJqRQyyZNBowckD,0.01514273,305.89,0.01514273,306.4
1DYop4Mg8JcHjFYHaanUeULZ11ozxKhyea,0,0,0.01464527,304.21
1PzzEZ8R2fKZAVLxV3dG4xaAcDFwiBovVn,0.01493195,315.56,0.01493195,303.86
1JQcQCfTat5H82xgjc7DZrwTT1FvtKmko4,0.01641497,305.5,0.01641497,303.64
17qpJooT61b3A4vg5cVuucRXkkv1Hxmo2p,0.02868863,511.52,0.01768863,303.6
1LFBGf85sm5TbvwXew26Qx2xFkN2kE8e7Y,0.01512842,303.37,0.01512842,302.95
1JMityLBwLtwnVgtFoJ1jQ5rUCknoXsFWB,0.01052008,313.85,0.01052008,301.02
1Juh8WuGAziTM8CEW3YeLpCvuZ4kztAaVT,0.01573371,299.83,0.01573371,299.6
1FNE928hcPxRChtdR7Q8TiaodvJwR95o5p,0,0,0.00651101,296.23
17QdRR2GTmhLQh4gK75W6FZLpNHpQYwqdC,0.00950681,290.75,0.00950681,291.48
1JQvwpR2h3RD33rQ4RqYSC6Jn4ujmzmaRK,0.01683561,285.68,0.01683561,290.41
1NUBShT3NAPfQdA4wU6NUPpk7yjkWgro3b,0,0,0.00734535,287.33
