address,total_in,total_in_usd,total_out,total_out_usd
1TFQVL72nJY3uWpyCopdQ4hYDjGoaqWrJ,0.09025,3776.0,0.09025,3742.18
14bxDqTp8R8pvGix3XQTYuXf6Ensc4MMbu,0.12102974,3711.33,0.12102974,3735.45
16WDpqB3TjgjQhkcjvmLxYBWEhV3RDBnna,0.13972514,3708.67,0.13972514,3720.48
1H8MeijESYD9uV6fcVgRuxgssp4hymRkP8,0.06575939,3590.5,0.06575939,3585.01
1FZE86vx5JoK5QHkWUq5XK36y3jMF64z9M,0.05779254,3432.08,0.05779254,3559.05
1MHVgeVXRrKzrRQZazjAUPqbfyvFRkEmtd,0.11159243,3515.11,0.11159243,3525.01
1NmRqgmdYk57rAnjrefk2EyuqLZYcaaDvJ,0.13315019,3498.89,0.13315019,3518.73
1GdGyqTpwJ642sTUiFgGXDsD3GdeYUDsgB,0.09726447,3529.51,0.09726447,3500.99
15aNSWEKMiwtEBtEjJgXzLqcXFTT6N6nYn,0.09907998,3391.03,0.09907998,3403.1
1PPzaB9yEodLi5r4brUDiVFBfnBb3oZodL,0.1422064,3300.54,0.1422064,3362.32
18CkDbrEY1vJVZ3oV2ucB8CSshCHkRQrrV,0.12860337,3338.75,0.12860337,3352.91
161HG5nMJrAnMckmJbpKPAB3fDxXEHaqEy,0.11891119,3370.97,0.11891119,3332.91
1FoqZZ1YrgqNmGdFnAyACRfFihxUFs3dzH,0.11731824,3295.57,0.11731824,3296.96
1NJxLEmMfJdeySrJEn1Cd5zqK52y67dRZG,0.0627757,3276.48,0.0627757,3283.52
16wVjXEDWRxosfoWYYSbA8L6XqFgFZaEjA,0.08929717,3257.08,0.08929717,3279.72
1AnMLmVFQ5z6ZHpL2SvaC9LvUP11SxCNW3,0.13410836,3210.07,0.13410836,3211.59
1pkbgBygTx2EHuzFjyufEpdPWjm2XScFL,0.10969285,3190.5,0.10969285,3207.97
1Q9vY6jcxvFVimhzNvRRaP61LezjxLMV3o,0.10661861,3157.6,0.10661861,3187.86
18NXRnwGYK7LrtaBTLLL2TBUNXXaoHMNL5,0.10177607,3085.09,0.10177607,3140.19
1P3ycScJbS4V7YSzsxBe3LqTBaeywik3WV,0.10851468,3094.76,0.10851468,3118.18
13LieEtWC2v1dH8h2oWQumy4pZ1XjHDcjS,0.11626515,3095.37,0.11626515,3095.37
1Hgg4tKKB3hPNHHGvkweBGX5UFCRSBgAL3,0.11061551,3113.7,0.11061551,3083.46
14Ldr4hDvg6FHWJxA3nU7Dyegd1696u3sC,0.0984,2971.66,0.0984,2999.53
1GHiiziZ5Ko3k4B8NdfVVjZ7br5vZM4t8z,0.1082,2970.76,0.1082,2997.4
1KfuspUrZQ4UPcud6AJiwk1ahizshRTPmV,0.0474052,2981.68,0.0474052,2985.92
1B5QQUgQ4syhFR1zmLayiEJ2j5YSRuYWq7,0.10110055,2920.39,0.10110055,2923.34
1HX1XbXnqwgmXeRhkT9pEwAKjQXvTQ5s8D,0.11899694,2921.97,0.11899694,2921.97
1MoLwR2z7qGMxYzoaSTYh4gnmXoiYohZ2N,0.09154121,2839.28,0.09154121,2892.58
1Cgpo9ewZqChFx1yqQhiLQpRd1YGKzS774,0.07418818,2798.51,0.07418818,2824.89
1KssKUf9dDqCQrXdF35wr5GXUEjAJTnBNd,0.09833611,2807.9,0.09833611,2807.48
19EDSYwx431AZ8k2MtdkQcoCwkrdLK5YPz,0.08914198,2742.36,0.08914198,2726.73
18ZwcAQRWgK2AcyYxPbEhAuyM6wNGb1TKj,0.09130758,2705.92,0.09130758,2695.19
1MJL45ajZ59YdUVBFoHz2jirJgnAyjZiME,0.00030051,8.07,0.10030051,2693.32
149bG2LpFsgQu3AbxNyqKcXo9tEnW7Y69t,0.06299276,2759.73,0.06299276,2691.96
18bxcrixReUNh7NTtSCugwnrhSeXNg7xpp,0.09548806,2691.34,0.09548806,2687.06
18WEHhHqFAzr9Met9t4X6Ado6ZBGxFtmMN,0.11208064,2613.59,0.11208064,2658.23
1MpJAUXNGqsPq7bAJLpPEsQeutfQEDUP5L,0.04242477,2663.55,0.04242477,2657.53
12WbsDhK8b8NSWtqHfTJUB3HDJyhpywsf5,0.07050222,2630.93,0.07050222,2653.18
12d6NE6WrFF1CpLXsNMAac9XZ9VwyV8Wz2,0.10567196,2629.28,0.10567196,2640.35
17K2htJ7CPDqGjvnxiN3fauxC4Jk9SNbXX,0.07970928,2622.11,0.07970928,2624.76
1FZgaSMSabKDEvBVu3atWoKHxyJE3uGGHd,0.09010285,2612.68,0.09010285,2613.42
1PMX1UenwJESvMmFyPk2Cm6YNVufb9o2bS,0.05545,2605.22,0.05545,2584.51
1JoqFHqdiz99PunsLXPnNRptjszKMLbBpP,0.09398191,2477.6,0.09398191,2533.91
17nwznhkbe7GksGKFYeHahBAwH67qVr6mb,0.06049872,2543.1,0.06049872,2516.25
1GgVaSsVZoyZqBZiXK8z4YcaopGS2xikMq,0.0941734,2464.89,0.0941734,2493.77
1LRWVySUP6sUb3xQFLdepy6WBWEXQPzj5X,0.08566479,2444.34,0.08566479,2465.37
1NXjN2pyhA6dPMRUQyRFmLbEdoiG23GvgH,0.03963795,2445.19,0.03963795,2457.37
1Knx7rbiQnWVvYHbfjFHQsvbz3mYUcYZah,0.09579056,2440.53,0.09579056,2457.03
1CPxuYqQsiynQMJ3B7faf2CvceGK9YvfQf,0.06368009,2433.15,0.06368009,2440.08
1JANVLF68uYowj9bwZFJCXzvR3PDAS5CxA,0.10671192,2352.29,0.10671192,2437.81
1H2JRJZt3FDWVnsq4BFjBeAXm554dqzuVX,0.06957556,2438.36,0.06957556,2432.55
1Jbcf2E6vCHe2JiQn8XJ1smnj1CAPmtSee,0.03832215,2431.29,0.03832215,2412.75
17kBgzcaFfcW8Y71hgLfBimKKbkXQxhoXU,0.08606718,2415.17,0.08606718,2408.47
1CfXu3jh1UGhrZHmi2M9gj9UvSsX3XbH1E,0.09928169,2406.38,0.09928169,2405.73
148mBNbJrMLihRgFS4nHUmTwmPKxzS9aQz,0.0810985,2369.92,0.0810985,2377.33
1MeHcDg5iXfqu6JePTtTxvBo4einMBscpX,0.0789832,2362.33,0.0789832,2353.7
19S7bc6NJPF2bCVeEG8E6sARnSnb4DGnmM,0.03695144,2343.72,0.03695144,2346.21
1EdGoQuerP8EW6vdQVgRJAcsgDgMbPfEVZ,0.07784256,2325.15,0.07784256,2329.2
1C23GG31WQ8jzW2X9yqLtH7JEw1j86RouE,0.0677905,2271.46,0.0677905,2290.35
13ZoK3cV1Pj8MCPD8V5toJfMs1NGDhZKay,0.08403858,2270.84,0.08403858,2270.84
1Ntao2pMJp8hJHLc9GzwUsMLJJVimvL2xi,0.09495037,2267.62,0.09495037,2266.95
1NvLshP2Z14B7MJqMjHx8yVwPi8ExDskf6,0.06955714,2227.29,0.06955714,2265.44
12my68zQePV57bYFecB2QTXXHdpbdkydVW,0.09469896,2269.26,0.09469896,2247.73
1BmwQh1ySuFuKni32aRnyu388eqACvejA,0.08010355,2246.77,0.08010355,2246.75
1Dh5UbbqpuWGuksfL6Qz6pfHw8agJTSN3Q,0.05945425,2216.5,0.05945425,2234.63
1CpUCy6LmjwZvgoDHUJGz7fQHUrU7FuTbq,0.07793616,2193.92,0.07793616,2191.93
1EuFxRg2vX3stK8crJTS2h9nr85GR1SmSx,0.0918363,2201.85,0.0918363,2179.96
13pbxgY7wSEhPcUZW8nabdC46AWMQTPTUk,0.0765426,2173.95,0.0765426,2179.43
1EFVyNV199JBhJBWG6XxQfmSE6y8yBjPAe,0.035292,2164.2,0.035292,2162.77
14ZEFqXmga2maAK2hX5yNrQBKA8uHL92MK,0.07425658,2148.42,0.07425658,2152.79
18vFZwGDmvrVAxXb72hyHXP34zQSTumuv,0.0749668,2139.62,0.0749668,2150.04
1CgtiCaaZcVmdzgsypBNMpGcuxKLNZaUa9,0.07676943,2165.16,0.07676943,2145.01
19UCqqMdZsoq9W6z7piECq9br3rop9VxQ6,0.07906812,2135.75,0.07906812,2123.12
12FAoX4xy1Ruy9u8gWPQYkshZAx7p4yywa,0.05755436,2112.31,0.05755436,2112.31
19eMjDiMYCCirEzsECQYCQ3ChResVkXJRV,0.08312229,2109.02,0.08312229,2105.59
16ZVMCnv7i52j6LGgrCR5UfDyFfAT2Jk9R,0.06430505,2054.7,0.06430505,2090.0
17VJqaWGKtT4mUUtwLWnBQWq4Qt6eAheD9,0.07536081,2105.58,0.07536081,2088.66
16fT3o4UBnfhFKECrKmfnjNYJaR9gxiJXN,0.04634387,2047.26,0.04634387,2075.28
16aZf8KmGo3XDaKyGcG2DaU6NYxUQrbXFb,0.08854715,2073.07,0.08854715,2069.63
1AWzEbcm4uQgw3aGoH69sYrQFpT3LEkPx8,0.0314788,2070.57,0.0314788,2069.46
1Q7Kes5XahAQmoH7FwsdhE5nG561ysbw9G,0.07,2061.9,0.07,2061.9
1MKXpuzeJpf6pxnttseyj9748FrRu2BSWm,0.06390469,2020.19,0.06390469,2053.0
1Cu3a6MYhVEq6au4aQbVACkwdRMPzZsG52,0.07319203,2059.91,0.07319203,2044.05
1FgHnvBpaTYJgq3fg7gdumoKT6hph9Ppj9,0.06931906,2043.22,0.06931906,2039.95
15fW1nKmSPXRsDXqmZtpeDnXZkgnvy34e8,0.09032646,2036.32,0.09032646,2026.42
1NgN7pXhEvrFVTaCt6GeCx25DUhN6VPpBX,0.07266208,2002.54,0.07266208,2008.52
18kdGJkvAcQi5sTVLTS5YYzHKLpTioNivv,0.07001141,1996.88,0.07001141,1994.3
16X62kjoCzbqteLzRTbcaym6hfovZKRZki,0.00843526,245.62,0.06843526,1990.66
1A2F5qKBEATWqeDcfXsaWcwqpUGmaE1GUp,0.07050172,1985.91,0.07050172,1986.62
18NDoMLAhi3NLy4EbKQoRyG8UU5isxmzSm,0.04952048,1946.44,0.04952048,1969.99
15bZnM9SJtAFiYk8zNVF6iZ9sP1366NTE9,0.0675,1965.2,0.0675,1962.37
1AfseyTbte5FgGZoq8MPAQ6tCTwPdcEaG2,0.06468075,1834.32,0.06968075,1957.82
1kvmqFwsYc4RUYVAiLWzAd2KfVx42WNmz,0.06752564,1931.73,0.06752564,1941.77
13NhbZNg5b1tZyL3ZbRqvcXNGZgi9n3YxC,0.06666279,1936.78,0.06666279,1937.35
1DTv4dGbEwUB59GgXgbTiE62z6F7gRRiWC,0.0698845,1907.57,0.0698845,1935.89
1GbvKGNNiPje4aGBfwCvqQCC8CQYNHfmgd,0.0688787,1914.75,0.0688787,1930.06
1Dos7wkyq1fpF1NWnpg7Mjp8nK9d2x2GzK,0.04487982,1931.7,0.04487982,1916.22
1JfTEBGCZraZ6xrG67X3MtoZqdrHFzr7dh,0.05867174,1903.16,0.05867174,1905.06
1FyfuGNPiBXiAjFgc5wsFCaAgtgziFVJwG,0.08066622,1773.06,0.08066622,1900.84
1vtNXwDM2yEuE8HELzwDKxnw9Y56t4tBP,0.04274207,1885.48,0.04274207,1879.34
16KCVCwkjD4FstguBBP824V9bjLWYcatrQ,0.06672798,1853.38,0.06672798,1861.75
1BZT6krAYpQfcgGiPK4LMd4fW6hfiWRqWs,0.02955625,1849.97,0.02955625,1841.4
1Lm1xchPahRy3D88kmpBururErc2Y6H7TB,0.05220043,1798.05,0.05220043,1819.48
1CY7G4ZQwjkFS1qDANi4CDoUQfh8YaCiDn,0.03195134,1845.71,0.03195134,1816.2
1GAzmNbdhudDgu5G3LHogT4HcD6ZFSVdt5,0.06520276,1797.92,0.06520276,1807.49
17Eti9xprQAMBgK6it9HrCdk1wpyiY3JPu,0.0618983,1805.49,0.0618983,1806.21
1MK5M6XTUJsy5VdLQf6AYmVD2gqdTnUYNK,0.06202983,1792.79,0.06202983,1797.19
1AGXf2kU5rtwFbwNyUyXBzdfpxAKfSFw2,0.04017148,1804.36,0.04017148,1793.95
1MzmsDbrYrCzdb6ShBzGrdPf3jWNPHtr1F,0.03337692,1786.68,0.03337692,1790.54
1C6guwuGUV7MnPB2ULT8ys22ay57zf6ysU,0.06425695,1791.51,0.06425695,1765.5
1DnE9RVCfpkzB9hZLHaY15EUPRBPuFxA2W,0.03045161,1810.83,0.03045161,1760.74
13pKGyu7Evn9iKucY82nDnzZxpWWcFaKDR,0.02796197,1750.17,0.02796197,1752.11
1JR5i8oyTXA6WcPDLp9b5QzWLT3p5uWrcf,0.05580985,1751.75,0.05580985,1748.94
1NhgXKVnCqCDrC1mTEPiF7STKVBfdC4n28,0.0627248,1737.13,0.0627248,1737.13
1MT8bcTFXBhFs6DrVy9rnVVz5d2uG7ZZuT,0.06133248,1736.73,0.06133248,1732.47
153xdQhfT1Y51pwSRYHmvrxsyFrWGTjRu7,0.02774958,1724.11,0.02774958,1725.82
12Pbav2FF79akdPpgMVHKLrcPEDiM2VFQn,0.07066495,1665.94,0.07066495,1719.7
1M2hBwjYWvZu61ELCUwrUfDVViuKvZYB5V,0.04643154,1698.72,0.04643154,1698.91
1G6YEGSreSAZWucaSoRsW3VQffvtDzaefj,0.06290338,1693.43,0.06290338,1689.85
1PQXvLKQWu7MCmMY9p4oWrkDGLkWcwSDfJ,0.0317,1678.24,0.0317,1667.72
1PHoHdYHVTcnJS5WtUviAspEaBRgFQnZRq,0.0272758,1656.4,0.0272758,1665.38
1324wEtBMjVj3PJXxFrzMg5KbaDnqDK6XD,0.05676439,1631.94,0.05676439,1655.92
1bDjko7hXnGuHssCGR9E8AS8DVgZ53tH3,0.0579037,1663.24,0.0579037,1654.26
14guxhikQXUGnJMqFzUavMjrpmcaZ2mUku,0.0602163,1602.76,0.0602163,1648.88
1DQP4SrvZj7JYpvgHzDuCPuBK6P9VnJYgv,0.05191437,1620.34,0.05191437,1644.82
1E1NizkXAEFeoNyyu4PZh8zzm6WEKUGivp,0.06228888,1637.45,0.06228888,1637.72
1EBXZfYpNfm1Szd1dpRMGyJqWozbZPBv7g,0.06234209,1637.06,0.06234209,1636.29
1Po3kBfMZYFSRHvT6VZUhYLcEsUH2W3XdZ,0.05681717,1627.24,0.05681717,1635.35
18qbf4796SDQMUwK7prFNg825zrPieMyrC,0.06351206,1615.87,0.06351206,1615.41
1G1FmMneGSLFr6QvmcC58uWWrRmCRmy5M3,0.05737749,1648.04,0.05737749,1613.42
13vSvBXaqMUJ5s2AcqgdsWGkVF7cDyw7K7,0.06115886,1665.36,0.06115886,1610.88
1D8Q5ZqwaJP5DHG8SpHTz1C5G6PrEWLtEz,0.05586,1603.95,0.05586,1603.95
19QffExfF1LV6zeJkhZixMqhaXfkQELscV,0.05453779,1576.88,0.05453779,1583.14
1H3B26NqYhv4yGXPYPyoQGmSh2Km5wZRzt,0.0552851,1523.42,0.0552851,1569.39
1DgRqEdK3Bghkriw4DzucHmuFnLfDw1wzU,0.05714495,1553.24,0.05714495,1561.51
1EGugFcvCDa9df7UFFur1ikUjEKYBD6tKp,0.05433935,1554.59,0.05433935,1552.95
19B53Jw2uCwVjnQcU5waK743235kwBV2MC,0.04,1555.52,0.04,1551.26
1F4niHGPwJ99WRH1HZzM5NP2wk1emL785X,0.05271384,1551.71,0.05271384,1547.12
1F7oR8NeP4Jux4mSfat9iKWETmHEQZ49QN,0.05857394,1533.13,0.05857394,1533.79
1CPCh4p99mD53hALndjvPmbVLCGE2Bs9hr,0.05212238,1517.01,0.05212238,1527.46
15XuWLxXUDjsbJWDLw8FWqdnWm8YbxCwBD,0.05470461,1540.52,0.05470461,1519.61
15CNGmYbb4useDG4wZKSszPhc9hg6yGUmU,0.02789,1497.38,0.02789,1519.06
1B4LSu5qgbgeA44M6ZSskZp3mr6EvaeLKN,0.05446498,1510.65,0.05446498,1515.37
1A9VzGBFdMtJf6AjWZsdAFzYtzoaw7njPK,0.0575413,1469.14,0.0575413,1495.76
1D6ER5DZkWyT3DrYgCwSDPR2ns4UcmbT1A,0.03102699,1491.97,0.03102699,1493.99
1N9rhvXWDQmsuHNFV4wUXqQ7htUqPyhTHA,0.04427625,1455.44,0.04427625,1469.96
1BwrMNFtVGvegwYmEy1KodnS3U9ww3DzFS,0.05108395,1455.21,0.05108395,1457.85
1G9e4m4eAyMYnGoTHr7U7vYXLSgrfJgaYG,0.02238821,1448.14,0.02238821,1455.86
19dtn2Gru2ZwARfChXxV7VjnRSZFGiPaYN,0.03261302,1454.31,0.03261302,1451.07
1VDw8uuQ7VGS8HCUU9uTGgNhvrEYGSoob,0.02350414,1437.23,0.02350414,1433.38
1FPxL2XCiFgWqVWLZ2Q6n2PSGANVQ3pdGj,0.04717714,1410.38,0.04717714,1428.74
1sKQAFv9As1qXnQxSr5kkKoSeNhXTA5iT,0.02437411,1404.38,0.02437411,1411.49
1QAyL9nqSKHNcqUmgs11v5kyKuL27VQL8Q,0.02407693,1416.35,0.02407693,1410.38
19FDNZgCCwTbziDn1SwvXuP8gkUZ1jSdy2,0.0544444,1396.61,0.0544444,1409.86
1QUdnd61TSJa4SdvZdL774QfFYJjr8Cf3,0.05226027,1421.46,0.05226027,1409.21
12M8rnCNC7ksotJjFZ95DkFFrmWZpZcd4s,0.05267154,1406.64,0.05267154,1406.64
1AexaFPs8CrEgxUob26WYJxYnVFforR7qE,0.04671764,1391.9,0.04671764,1405.44
1NJteCSnbwCqY5PqU2ztxYKEoXxAAj63wA,0.05918473,1393.27,0.05918473,1404.16
15qvCrZaAe7CcXosPzWRjQgUMA43Ukwi1Q,0.05086585,1430.69,0.05086585,1401.35
1C9s7hMMsrY419zQj8DyiZ4x3vUgSi5vmg,0.05824254,1351.0,0.05824254,1395.91
17Qp1pH1dTMvpy6LTio3YJfkRXEmT8zuDt,0.04966,1391.44,0.04966,1390.22
1H4EdtANtyUfzZp9tm5yWqawECD1fpDWWw,0.0359024,1402.23,0.0359024,1389.76
1PKijw955vTKPLmoaUAEfcw65mdizQBsSr,0.047,1374.79,0.047,1374.44
1E24VQZmCXbj7gAn5zYzvHXoLJjFVTmZTH,0.04813229,1362.73,0.04813229,1358.23
1cFrYDZaevGMVVzgxSP4GmQwnSrG1nAk5,0.03704271,1360.46,0.03704271,1358.16
1KPqVUd1twYUuKFYRSJcDJqG3MFgRKPAAb,0.04631916,1319.6,0.04631916,1356.78
1Q2wsQ8AVKhVSYzJDZjfqud5oHWCdwafep,0.05877719,1331.56,0.05877719,1352.44
1GhaFscofynnYHZp8ycWwFUpmCWHZ25Ymv,0.04202882,1316.62,0.04202882,1343.25
1EsyUESyE2X1HJhKBNAiBveNXJ7AGBUSr3,0.03768544,1320.96,0.03768544,1338.77
15QSMy6LgkCQgSNyMfrK9D2r4Lui4NQmX6,0.02757449,1318.19,0.02757449,1337.75
1CrFGFaSp4H2ymqQ5P7mkZN8NbLonMgcTz,0.0380827,1333.75,0.0380827,1336.61
15xCYV47Bz8S7vvmhJ8qwhF5UhtgADK3cB,0.0363627,1337.0,0.0363627,1334.57
1F2CwcCWNPxjbBUK86m9u2UirwTVD7CRkK,0.04454691,1322.98,0.04454691,1326.75
1DHLEJeJNYKpUPf8Fh2Gq2Hr92WM1aMMCG,0.044839,1323.57,0.044839,1323.64
1AG9GDvNd6ctxWxXmMjWpAp5PaJF2Cw3vY,0.04805354,1295.09,0.04805354,1315.96
1G68Y4A3AUYno5aFuxUaL53M6zhE1BXxzQ,0.03071594,1291.59,0.03071594,1315.66
1LvEzWwowgBdkCQ5L5tM4zL9ysbUHqUfeW,0.04285904,1275.35,0.04285904,1307.22
1G41nCsVixPRqozysBZMxdq9tiVy7iVDos,0.05320821,1278.27,0.05320821,1300.66
1E8ZhVoWBpkYLxN8D8FrnZVoYTKjaW7mi4,0.0265438,1304.88,0.0265438,1295.19
16uBt4wc9jzea1R2rQQZSgnk4gzWBwhmRo,0.02507478,1281.56,0.02507478,1295.05
16MaLbLvvz7iipNCia4SMYxamQJjYhhP6A,0.03303017,1289.17,0.03303017,1294.6
15zsC2UBYZDRnk7qYqC74mxyms9Cx9ALFL,0.0454157,1298.55,0.0454157,1292.57
13uqASXCbgEHK7zarBFgi5auaRJtc3TMWV,0.01972376,1315.33,0.01972376,1292.35
12avr5ZrJSQetJDxJdPe5T1uGAXzRvBQv7,0.04352168,1278.78,0.04352168,1287.8
1P1FWAjWYC11zuXhSzwYvba13DGVN5sgNh,0.03362202,1279.25,0.03362202,1286.54
1L7ba2UPdSWFhBeEXCwEQcvJhfNWxoVrSX,0.03776099,1276.89,0.03776099,1281.44
16BFjPtWAt5Z754zhnKjnTmyaBMxiV2NKB,0.05010756,1277.11,0.05010756,1280.96
16KehRagyDXvyakoDNFywkoEbnkJAozJMZ,0.045125,1276.22,0.045125,1279.84
1A6suQio6zh9KpqCY96mzcZhuPNGa1wRHF,0.0444628,1270.22,0.0444628,1277.42
159xbbghe48zzdon53wZs9jFRuxHZFjLZJ,0.0297045,1255.44,0.0297045,1277.15
1DWrvtFJbefcRxQnCRgHZrR2K32pZCEegS,0.04362931,1260.83,0.04362931,1275.16
1FzcRatbEUEtqfNEFR6D3cqcL58ZkF1Mcu,0.02047968,1278.22,0.02047968,1269.88
12oR45uYcWUuZAPSsdxHyNNt6vi6kkh5Mj,0.04607448,1267.61,0.04607448,1269.66
1LAqKLe6hZXFRzzwE8QhupvVQPmL5QVdFD,0.04780185,1254.72,0.04780185,1257.42
19L6mMukuPDXuDa7QQnHZPSqPnLfEQrCJr,0.04128316,1241.69,0.04128316,1256.96
15X6LZYaDhdXH6SrYk1irvvskFTg18XJQq,0.04184381,1249.54,0.04184381,1252.59
1LSH1wRA1BfTi5fvECNeGMm2Z9FfcjU57E,0.04647564,1246.36,0.04647564,1248.86
1JLPyLbNjcQpUuSxKFEFpuaWGSjPMhAjQ,0.01986053,1246.62,0.01986053,1247.26
1NaJHPFxUPH2Ed7DoU8qLNfNzabqwbHvgy,0.03594763,1251.77,0.03594763,1244.31
15UwKEP73vmPNTn1wJjtuEtF21DQs3f21k,0.04126899,1244.65,0.04126899,1243.55
1DN3pX7oaRAo4NDmgZAJWZkRG1MZLUGEHx,0.02094757,1231.04,0.02094757,1234.71
1cYpQKAsUamZQsisCecDgM7cejzsanKSC,0.04278792,1221.85,0.04278792,1231.74
12zTBz7q55E8dqsRHuihmH1bfpxwuv8x3v,0.04390689,1229.52,0.04390689,1228.93
16EqgruquAcZQBcyLZMvT9JHegxQ3yDbTi,0.02583407,1226.55,0.02583407,1227.78
1BzU9AXircMmHhoL1DzQR6cJKdQXwEG59h,0.04490575,1218.13,0.04490575,1226.77
1BAazEqfBsWe8nYERuPPZ98YxkSjgX7mVv,0.04389521,1217.57,0.04389521,1217.42
1HHjLTiTJMd9rdMTNK9PYoKVCEHCi9guyR,0.04626488,1209.67,0.04626488,1216.55
16QGuzF1nFU2owMPKi2eu5htYQAoskTkcY,0.04155738,1202.93,0.04155738,1213.66
1HCZLCtrpP384e33jTG1NUB1UGscnqthSY,0.04316207,1206.49,0.04316207,1208.09
153hWhFvysDKXQKcsTRH6EWCPfjfevvmyL,0.01928363,1208.48,0.01928363,1206.24
19psMVgtYPrvfd5sbLPWxCKGny6KL9HZ6W,0.04000464,1216.91,0.04000464,1201.84
