date,txid,direction,counterparty,amount_btc,amount_usd,fee_btc,fee_usd
2023-01-18,8028b5d764a983952125499e04fce0dae652458e041f8f3a90a5a79fcf3021dd,in,bc1qal75d5gpl7gycm2qn4lgyyu9jn5az99fj7rem8;bc1qzp0dzqhvkpqkzzap2f6van67frvw3v8ym8nhk4,0.00187316,39.58,0.0,0.0
2023-01-18,8758e4a3bcd2a0315d9fa32631127cddc12f3894c3df7690c902f1f7223e6916,in,113HGjNsQ6etmm9GUnrfuVy1pNPk2zCrF5,0.00254609,53.8,0.0,0.0
2023-01-18,87d4b8cfa288e23dbc2f0917e56f1d87a6af44338fbf075c9e8ae66bf5ee5cc7,in,bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,0.0023,48.6,0.0,0.0
2023-01-18,8cd5228e64edb9ce26a083cb2ff7546b4f0543b69c3c22bf9bf6f86d504dfe57,in,33cTUTeMR3qwfk2SD7jRq2Joigy4etxGb8;3AdKKUexB5LDdkjryoBFzCEsDhBUxEHBow;3GLNVFddNCrVdFmk3wrc75ua7oFfBPjVYF,0.00072169,15.25,0.0,0.0
2023-01-18,906a78a2b0f18953ccb93ed09d2e5d447005661053b747bdaa440bf2c9c8daec,in,32WPbawR5JwY6Lbb7Szewxjjnq5Yy1qFg2;34dvxKCp9S6TYfJ6qXhwaDM2QNW2m12oys;3BDbamHdVLgXA989hM4vrbzaDBnxN7za8M;3DVjpjXUaF1HR9Ff4Zr2uMcRQLxACcpiWL;3EvCnfJzMMEA82EKMY765KhXnctScF738K;3JnDCzNPkJnfXggzmDYgawpLhZ7FeFaCAp;3L9bDNwG2VzLWQjQu8SQcBpo52kJp2EQKv;3MqitC16PsDcuwivSNXE9jyQ9Tny8wsmbw;3QRkkE3PdHydNrZD6JxEWspLhVBaMGK1Jd;3QnKMt6M2uJKfNWNbiviw16BDN4heZtrg6,0.00038863,8.21,0.0,0.0
2023-01-18,a2deb90e8c967ee4ee29dc2e2bd8be8d2d81ce32c06e3a665463c8016fd39b0a,in,bc1q0w94tlwdxqtzpdzga0d3u9pvw77erd6cj95v6z;bc1q3awadjsjge0skqnulexptvv2rkmzd9u5xkmww3,0.00611171,129.15,0.0,0.0
2023-01-18,a463974adcb1c1735b084de9a19eb5b1c44fe43a859613e90b733a0685542f69,in,bc1q3fdf3ddlta7y5nhgh3y0g6eqytaqa4tqe5ep0j;bc1qpuc2usq5zz88ck0gwkgath3jzjw8zh49hdgrt9;bc1quxdw4a02seznt0sw684wcukg63hfa4px6sdy0y,0.0013633,28.81,0.0,0.0
2023-01-18,a4c625e44777c9063201427a70af013f54cb2fc6ab3f63b86e4fa41ec39720e5,in,bc1qsk9c67jzxrzc64pqd59a5q30zmq28u2pvkj0s4,0.00114,24.09,0.0,0.0
2023-01-18,b2e00c99c4c8b15cf3a90c7229be4b05a6567d281790bac0b93a194f3f17182a,in,bc1qhskmmj63r0pey9zr8k6fjjyzd5ftwj474tjvlv,0.00051353,10.85,0.0,0.0
2023-01-18,ba3839a1393d20f564b882712199e1a4201cf98307e8ee8315a373df06dfb1eb,in,31jEhrqCHqvZ8K6tebppiTnwApBuEtLhjA;32rc72yyekasVdwAQqZ8ZYCvDw2tn8SwNx;33NYVim7aR1yNBbLBB5UVggXasxsBVJLDn;33Wr6nGS2qYQVTvKYacx51X5FwcQ4DhLRp;33bB1punE7Vv6YLRgGnhWQP6c9kwqfscF5;349apoQEqBjMgUVh2qpCZ8wjzHbeivSnmX;3682jiVQ87YR2Z45uJnnJKuZGqzRb9HnfU;373iei7T9yih9t4f7qHHxpTR5XxTGUHweP;3DRbNuKvFgyWVM5bVkHf1oPyqULGbV5TJD;3Qr5tKRipLbnit44bByuVspHn9s4qqWikW,0.00037533,7.93,0.0,0.0
2023-01-18,c8fad9b4f5d54310f0daef77ec86dca6c64f775548a96405dce301b68ea5ae97,in,bc1q2u2ur6srr3vyz0z69nmdx0gkmc3y7hyce5vc4s3q0x3jg9ryd3pqngzuex,0.00255007,53.89,0.0,0.0
2023-01-18,ce0c62c06e2850717abb940db610fd3def47bbaebee0474c6eab68db088a0c75,in,3Ny5kg77UE6MGRo8Fr7LaV94L8RVnAsWJH;bc1q3qtj0sgz3zv29efwkv256pmnf26q9aqle8wnpe;bc1qa6808ztagv3v3qmg5tfa58theucm6cv2cf4jd9;bc1qh5a60v9s39wuz004ewf25tatdsf560gdkzk49d;bc1qhm5acd3valk7spz3xzkce8cvljkkvy49ewx6z3,0.00106384,22.48,0.0,0.0
2023-01-18,ce2e9b395eb093d71b8f17d2e2f61694a00319000b60ec311cfad40ffbf25d9e,in,bc1qx0rvqachvnmglc2cj93tt3uw0lud78se6283d8,0.00262567,55.49,0.0,0.0
2023-01-18,d56e5e92e393be750f7533773b8df1369faffb3d521680099aeda2af60feb118,in,bc1q72f4su0gf8wjypf9x2q08ccuqt2dfppsfrjplw,0.0016464,34.79,0.0,0.0
2023-01-18,da06f4e55528e65c02d0e76d968b011f7ef98297a0ba14a84a117a4ec2e4bd7e,in,bc1qte0re9hnf2qxdsndenwxaxat6am2gp9wyngez9,0.00288047,60.87,0.0,0.0
2023-01-18,da43b18a8ccd6bd92ea87b387f0cfd31e0af873dbce7bb76b567d34b300f83df,in,bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf,0.0018506,39.11,0.0,0.0
2023-01-18,f20a57f502ff7ef45f4134356f59a33b5db63a1f7b26e14cc35f20cd3a0f6f0a,in,bc1qkx8h89ruwekquvus0mrtpd55t7z2ph4qdvfvph,0.00163141,34.48,0.0,0.0
2023-01-19,0093ef5311cd22f0b2b09b54acc53476666033d0ca58ab5d54cdca5f0fd2136e,in,bc1q9m2zsa9kzv432f4fatvjtdal4s9jw3eyf4w3xg,0.00240951,49.82,0.0,0.0
2023-01-19,13f710ebecef4f2a808007cdec88c1e00d4d8dc803469f10e13cba34a384ba5f,in,3JVFaZiW2pUXtgNPNSVJ3LvhMDiRNW5q2X;bc1q4ekgze29frq7a07re487jhvxw85kjvsvm8tsef;bc1qfvrrysdxjkv7jyfyf2j49kqt5prw6hmrhd590m;bc1qvq5fahpga93w4ccgg9yd2fmkcwrkr94y2lz8xm,0.00153844,31.81,0.0,0.0
2023-01-19,17abea77fefc7a073433cb173ebeef8578e5a7f2b1ba2e8a848176668b0fd755,in,bc1q7zvd0wgf7h3kwk3e8j8wtdwguz6zk9l8ernwlj,0.00211133,43.66,0.0,0.0
2023-01-19,1865f8cab160fc399e409f934d9eb2b103685e97d3173e4de8297faa00cadd32,in,bc1q58fhfl0568zyhx2ekrysr3lq3tptz6u07lj3sr;bc1qst8ye9v240ltuaeywxg2kjcs6z8gnyerg58wdw,0.0017536,36.26,0.0,0.0
2023-01-19,19ecfa84d87accb20f51f94ab433ad315700d022efadac5d3b63928f669e64de,in,bc1qcss8t70f35mf36wg0az9jx9jdm27l9g524n4l3,0.0049,101.32,0.0,0.0
2023-01-19,31c8c57e75628987238137683c025a12c90643a374203514ef907c9595ac8c9e,in,bc1q8sqx3e84e3z2f0y2j5jju0nutk0lcyxs9lxkrr,0.00083557,17.28,0.0,0.0
2023-01-19,35ed08580346e01d5b5747527d2e0205f7501fe8b8cc9f371e7b9631252a656d,in,bc1q3r8sldaerl9sj4krt4ax3jt9wn4ay6qrkma4ys;bc1q6fexf80ry5cus2ne8850p0me2xjyevqfyd43f3;bc1qtleukuqcfdqdsjseh20wwmyaxlwp272yyhmug4;bc1qvqjq07k7v4uu333s0p9sd6cjs7a8qlzafapaw8,0.0008255,17.07,0.0,0.0
2023-01-19,3a190996a08be494e873b153627481227e8ffb12a6213448fa958855cf7786e6,in,bc1qeg229ps85e8238v46yyr0naxrl84p0evcfz44y;bc1qmyeq2zykwmlw9keqpfu8vfs40j4cr3wl4uc28y,0.0009612,19.88,0.0,0.0
2023-01-19,5048444eebde716b7e02ad37646e335a28b405d2012158d83bdf1a0bb6758d09,in,bc1q6tv67nau73mhzugktc3h3lmm4cw6y6tdj56wdf,0.00155925,32.24,0.0,0.0
2023-01-19,540cbe602245df165cdea152855ec231a315fd278a1aee9db17f5b1aebbe0e8e,in,bc1qmujsypz0afgaad3zdnz9f523ym5vqa9lnkkmss,0.00149358,30.88,0.0,0.0
2023-01-19,56b1d64dd5181c0dd78b41e675259b7df5506ab6cef75e7ba0f0a6f492f0d26c,in,33p9iTbwyK8cKaYWV8axjcXUaDgjJvXWJo;34zUGi9TVFSbLL3kT2KaQ3raw4EZpLj3HF;35QdW4EPinckLj3hwU8rHu5RvUGp2dqu1o;364Qo8NTi5GE8pJCQ8bfo6PvSELzPLu3ZG;3C296u6DFM98XjNJW2G533ixJh7KGwDaCq;3DheF5x2BXK9Q8jtu2jEWsGMc5czMAANwu;3H6unkCLZWmTV4iYo1jNETL32Nz1ZZKtCh;3KNZgHT8iX4ED2s6oB618BrbmTUWYcMzHF;3LmPiHJDw6sy6B8rzSd7feodhoxqTd4YrN;3Pr3gqsj5zNknT2psSZYScejBTajf1AgHW,0.00019268,3.98,0.0,0.0
2023-01-19,678e2b105a8457f9c14dfde2b7f2e484d96efbc608829cc81b058c89f19bfa36,in,bc1qmsc56w427rkuf4ujxy3qxdr3a09392t7w7yjwa;bc1qnxqvvfmhydkg4xxvtwp84m0jnqgl5vktzd89ux;bc1qx75p57hlvsp0vz6nggy6t626343fythk5a9awf,0.00025435,5.26,0.0,0.0
2023-01-19,6aeee9480f3d3afb2339dde436d280c97ced4d9e4246e8e38d102e4532c35f43,in,bc1q0dcxc6ply72mc88u42ppswnpswqynksj74haqr;bc1qw2qugl5l2nr5yqa6j95ws9nkeqyjvx96re4shz,0.00033737,6.98,0.0,0.0
2023-01-19,6f23f335c484244b2baeee15f121834e98f3b0000db3fbd935e53b21f3338ee4,in,bc1qyz8u6fhu8wl7s3za63xcwq7tjhf6vlcpu6tmlm,0.00224439,46.41,0.0,0.0
2023-01-19,6f4da845629c32b389057b08c149ac00a7ea9491578a80d762f0418822721905,in,bc1q9r0cgfa0g0762l84gf8a8k2ul3snqmymurvsm9;bc1qylj4urm435u07y2qxs466sxl5q03j9kn9cfal7,0.00323429,66.88,0.0,0.0
2023-01-19,7585a3a4d1aeb3cb0e0f6ddb2a7321a93425af400b34d877884b1cf3b5080b68,in,bc1q4t24y99wlv4de5cgcw3auvekj60gy46xwedzyx;bc1qzjgxx7eu422yt5tk3lq2cg6leq0fvufggrt2c3,0.00290708,60.11,0.0,0.0
2023-01-19,76ee86dc1b3c57a20030af76c5dfce97efa7b91e70559b310a28c58cbb004303,in,3949L9DiMbRKWwkuuhSj7yk3fVjMRZeULC;3QGGFXPWXTCGJT3fUXtBqcwEKiDMETeC5Z;bc1q9snxv8gp93uh9yhdctpr6ydvyu6zheyr4zpy6g;bc1qhexhy547vqhh0ffmj3nk8gdlvdc4hywu8zxgzp;bc1qjzkw087w26gezd690s4rwer90ldaf2lwjt3cqd,0.00216972,44.86,0.0,0.0
2023-01-19,7f3bb62f9d831b10cee8cfa72576c553a621298c480e6e341ed89888d9fea143,in,bc1qx0rvqachvnmglc2cj93tt3uw0lud78se6283d8,0.00071964,14.88,0.0,0.0
2023-01-19,804cc49a7b26fc4f7e09fd3f26b274bdeb98930dab6bf2f7be90326bc81b5441,in,1GhFmdSBoDrCgs6TDH8Cew8o2khx1m54fD,0.00115691,23.92,0.0,0.0
2023-01-19,88bc91e29278ff2b3d9da92f484c01a5cd0b2fe5101d9ef6b1ae9ebc4b99b410,in,bc1qj5h0sr586k8nwav9n6gc3q4z44xgs382rexp7s;bc1qmzn70vkv2cvq5azwwcttm6jqjd5pr3fdlwtxf2,0.00067956,14.05,0.0,0.0
2023-01-19,90ce0fd5c21450019e21967738ab48b62481d2280e48d660a726eb3caa6a48fc,in,34w1c9Ye5za5WPqSXUXzCfQDGfs4c84s5k,0.001835,37.94,0.0,0.0
2023-01-19,9632a60131b1dfe037bc80b5665609b7c24168da34fd3d95a90d59d01cacc03b,in,bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,0.00122,25.23,0.0,0.0
2023-01-19,9660fe6f81d9f11b2acf12ee3411a2e7a9a15369a582e8721a5e07e5ba132018,in,35GpxMbvUTRaxR3scSnqrsycbvMHQw7sYg;3Le9qUHb35hXHEC4vWUs9bG13q66EPNLBe,0.00197486,40.84,0.0,0.0
2023-01-19,96ba88d95f300631e98c7a92519822e8f4c0ef9e0c36867d73c092c2bc1022f4,in,bc1q0wu0tqp2u3rtunjl0h0rsl9pvf86acy6sep63st0lp7lgg67ykzqeq89pn,0.00369151,76.33,0.0,0.0
2023-01-19,a0be71f0b567b50f16d11cebb5f668b6165339851361447a8769c52ff34fb79b,in,bc1q6npp6txyezrvfrnht46709g9ffzfl4phzwg88e,0.00177997,36.81,0.0,0.0
2023-01-19,a265aaf1eee2d48e0d280368c9dd60c93cefdccae3f30b3193a75278799f47ae,in,17nfJgSePHxiYRTj5ALvAyfvhF1PMExfKV,0.00156561,32.37,0.0,0.0
2023-01-19,ab0b96f80d55a4c1b9e9ddd681d9510260276ff9fe249096307a5bf7eda14fc2,in,1HTrpxf5khfqUK29zSa5UKR171ehiY5iiQ,0.00048206,9.97,0.0,0.0
2023-01-19,b2cc0ddbb254f19f701712a7685ad5fd12c128d46a5735e58d7594b90d475982,in,bc1qx0rvqachvnmglc2cj93tt3uw0lud78se6283d8,0.00079502,16.44,0.0,0.0
2023-01-19,bd5a0eaa4a27e32659b63608f9ea726a17b3285cc641c17f1e920eede6f6827a,in,bc1q9q25usqlgj4jchqdcx4ejaxgsdlgyvd6hklf8s;bc1qkzemz3v7smutjqr8uleyah6gjs8u4vn25qvznt;bc1qwhfft6ug3k5flv7qfxae3vw9z6ql0zlc6jdjng,0.00047533,9.83,0.0,0.0
2023-01-19,d3aec6205c915d4bd11cb1fc1e6122a95a5885a9b5f4639461e931905d9ab82e,in,bc1qx0rvqachvnmglc2cj93tt3uw0lud78se6283d8,0.00134513,27.81,0.0,0.0
2023-01-19,da1eae98718b2c85e04030158db42a2de3835ac94862d231e69e0a17512c0f1b,in,bc1p70j2lfcex5rel4qwlzdpwuhj6fkfkazemf4cuv2sek3gwaq0x3cqzad895;bc1pkrz7tznu0n5lfgw78vj0q9tf3h5le30gly7geqy5y4lvemtz030q2ynleq,0.00063796,13.19,0.0,0.0
2023-01-19,ddcad06391edbf51dc67ab8772cd1890b64bd89249cd29603832b638ba127536,in,bc1qetpqjvstl6tzxuxrpu763txqnk5fvps98sq2fj,0.001443,29.84,0.0,0.0
