address,total_in,total_in_usd,total_out,total_out_usd
LeUHo5RcsG7N1ht6oovC9vcnNsaPMKvb2h,4.38417245,382.88,4.38417245,381.9
LPN38b4xShmZLSYAZb1QBoiQt3z9uRodyw,3.34552118,378.21,3.34552118,381.57
LU9GoFxepYjiZ6yZ5UedEEZH5nXKUCJEP5,4.02799588,377.15,4.02799588,376.23
LKN5STcfX5JV97AdA9YA2aYWXhzkrDU9F4,4.2003572,371.83,4.2003572,370.01
LKeXPw8UPzJi2ktohRXKhPYpqaikrXWR7W,3.82372312,366.94,3.82372312,366.94
LMPaFvibW5ce4JgRfkfwrtTpFvzMB2DSgw,4.1987104,371.89,4.1987104,366.72
LWeXD2hfyAzAuekF2Sgy4GqzK26xWiGzji,2.98805555,342.07,2.98805555,364.83
LbeZSEvmLfB6HiAv8Y7JHgu6YVfQjn3QuP,3.3691,380.9,3.1238,361.46
LYhSeLcZj58U3dc4dj7AwF5GpAjcTPXAJa,3.18315002,339.25,3.18315002,357.28
LRwRkJDJYLhSQGADTAk44FkXhFmJx9LuPt,3.47599425,353.68,3.47599425,355.89
LZYRHerFN7z2VtR7HduNqGUg6VrxyiQz9B,3.7765,354.16,3.7765,354.06
LVan8NE6zJ4NmZsHRQnuHvCCWdDF7MNhAw,3.771274,352.01,3.771274,352.09
LNuG4PtA52sJ5dNtbiDF9ztuGpd1tG4aEd,2.9967,328.32,2.9967,347.5
LSZ7dSbiuNbEnqNyh59EFm6X8c3mMPiLWX,3.52405794,345.11,3.52405794,347.36
Lgj3x9Ge4aJswQzz4teE3tMoaNNYo93PHf,3.88581202,351.95,3.88581202,347.01
LMZGZFisuS3S5sqcWasjs67G2wEgJT2aC8,3.29744787,349.22,3.29744787,346.17
LfAasbYi7toTan8TWuvrRoXEMNA9F3NZiH,3.90155787,346.05,3.90155787,345.46
LMguBAoBstD5hBSHCWb9wtVDTXFmsCD7RH,3.1116515,342.8,2.96815616,343.74
LiXnsjBspLbkbSv51CRT7VWaPMbna4UBsS,2.74135999,335.93,2.74135999,340.88
LRfAkbPS6J5afWfA3E3t4pSYBoc73v8wYV,2.94320662,335.41,2.94320662,340.46
LSyY6kQaLejVQtw5tDG2AVJhpZy32rEhz9,3.31225004,336.29,3.31225004,339.42
LdrTUjtED7srhApqRbD2hQ2ikCbACXNyCd,3.89770978,340.16,3.89770978,339.36
LPczyndz1s8YBWdhC7ajvD2Qc4XU1ycSdh,3.0379,343.18,3.0379,339.11
LgHpNFWhUNnZRiYaoSQcdvFmaRZ7VzSNkC,2.97895054,339.59,2.97895054,336.89
LbduT6GhAEyWR41she4tgud8yMfa89KBaP,3.56071745,336.64,3.56071745,335.37
LYWTEPzuLqomxcgLEYs2mCeC9SFGX2iMPD,3.0809,325.97,3.0809,332.49
LfVG31CMk71itKK41f6SKwPb8HwrJkrQjv,3.24625439,327.02,3.24625439,329.98
LR9PpbKTPWEBfX6YR1UhS78oZmR27tcSuA,2.90237632,326.83,2.90237632,328.45
LKqBecw8K1VZ3ogboCa5LCMv6sZfQfvK6H,3.66520472,316.34,3.66520472,327.84
LNjSaqcnhRY2hcEZ2PKgnvtH4uoRbF9yBU,2.63016754,304.62,2.63016754,320.44
LboqiztW821im3mjbmhmzyLDeg5SD5KMXo,3.57894467,320.82,3.57894467,320.24
LSbbEqA5Pt7um41vtbpr1GSch69TmHeHWj,3.521577,315.9,3.521577,319.32
LdfJXUoqxUmhZtxtUF5CRmPMH3hmb4uLUR,2.9999,319.79,2.9999,318.29
Lfm66Vm62pEX1KxnfG5Bk8atZtrg57jsPm,3.12898384,318.82,3.12898384,315.18
LfEb2Lo3uEmMLsDRX5edhKfqTn8Go8smao,3.56282557,314.91,3.56282557,314.81
LMwK1BgC1YeYJ8JbbkPmnujdRCVbgVxrbF,3.13525109,311.14,3.13525109,314.02
LLVdz5X8haRz352JKqVChcPpfzHrVNCRqD,2.95194005,313.42,2.95194005,312.12
LLMeexmBaeeZDqin5eK23dmzuGyFzZiLu7,3.3484896,314.61,3.3484896,310.55
LaTT5WKEitkwdAraxXNEFLwghrHRTL4Jn7,2.60587022,304.48,2.60587022,307.56
LMD7YJS9NUUykxa9U8BR46sWE4cJt2VaxZ,3.19886462,307.83,3.19886462,307.12
LYGuca9B696mjagkiRdco2NwyZ2NCfNbZg,3.42691462,303.98,3.42691462,302.81
LWWKPaU75RjJUNDC8DHZwrHLUBMyYdgS83,3.47586747,302.13,3.47586747,302.7
LU5kxnwyZ2Gmsr5uddG6UY4JoeCdaBskcb,2.66545895,301.3,2.66545895,302.07
LMh11DTiH8FSx3YdEebdfM3BCbVa8MGELs,2.83660329,302.82,2.83660329,301.42
LTk51hfrihU5tSAWBdaUZ6z9jesLA9ijUt,2.8427,314.8,2.8427,300.84
LavBTxWqVyZjhLLvormfNqxM9Xh6NhGRxc,2.88199708,300.92,2.88199708,300.56
LR9V14qjSg3jfWbXUh5SReiujFDsrdvaXY,2.60451683,296.71,2.60451683,298.97
LgeRZCQ7ZvcXugwHoVTLASrm1nf83DrNh7,3.16001581,298.53,3.16001581,298.53
LVF6oHCMh133MX3hH9NSsefGCZr8nXr1Kb,2.64604589,295.21,2.64604589,297.59
Lav5qc4yskwPewm8xTjNnPdzh1GX6tLBnu,3.40046164,382.04,2.46019671,296.63
Lfw2kbvyFpYGNdophZPDduCdTVBBKonmS9,2.51466069,284.45,2.51466069,292.36
Lhm673mww2QgKdpso8M6SQWdK2WidQQdBz,2.31191749,289.31,2.31191749,291.8
Lf2tW7eByqTq8BKKhSFsSAiu8SBPQQn34c,3.17569397,307.63,3.00832997,289.75
LKYahCCREGihmyX95xF4dURso156jo7qY7,3.0,288.85,3.0,288.97
LgnCPuoTNdUJXVcdyaBaez1jZSfxeYiVzq,2.9999,285.74,2.9999,286.88
LdftEmMKsYWtE738fEQX9uS4cjj88UjGae,3.32767123,284.51,3.32767123,284.51
LU2qXC2AbaU1pYjYhzQr6oPh5aUd4QiSCf,2.84023523,282.06,2.84023523,282.13
LiTsM3nyoE9Khwi1AmtRtoANyDNez66fWw,2.77873275,282.73,2.77873275,282.1
LLp3YNX1qYWt9fLEczG6ut6NpKZL3NJNdM,3.1032936,285.81,3.1032936,280.68
LfZ8rtYCpNyeKr3GupHehx3B5CmkUa6vYA,3.17975612,276.75,3.17975612,279.9
LQJKskpxaxp2unhRQLqe5DARmxSnG2f5hx,2.63058484,278.93,2.63058484,278.97
LTxnTnFyybEnk8qPk81F9ZJP1ZVTDKGHzD,2.41614145,274.31,2.41614145,274.98
LULmecpcC2P6BojbbaPM422i68YSr77UPy,2.88564327,281.17,2.88564327,273.04
LZdWa2o1FtrBpezr2SH7wszv5XyRejGs53,3.18594077,303.88,3.18594077,272.84
LaAvtoPv6JuTKQdXPzLkkdVLcv6NFsA7Db,2.47278048,276.31,2.47278048,271.22
LRz6WLK2ta2ySNnFxTiasgJBhtrbY27NjW,2.35478386,248.93,2.35478386,271.06
LcrXrZfAt9fqUXXBdXTy6USSaW3KjLNedR,2.819201,272.04,2.819201,270.15
LXYZzF9pu3Qm7hwpJQ9XVrTtWwkrQKkCod,2.98461644,267.18,2.98461644,267.09
LTe3fkEdwB8ytxjV9VZqqabssjDpKG2TEj,2.42037336,265.85,2.42037336,263.81
LWE8GuR42PynXWaUioEzzmGGcXPy1ZhAMV,2.68970962,262.04,2.68970962,263.02
LNJxTHnkmEMUqJvPqmEJx6hMRkRN2HPqC5,2.60442577,295.83,2.47737714,260.08
LNYhJjxmidFNrwfoV1LcTakX3kv2c4XVFs,2.66178865,259.38,2.66178865,258.63
LfFsJcRKgBnXA6V1a2YHmEKbkrpLVUUcQh,2.27457592,253.49,2.27457592,254.4
LTdfwfE8FNcQ9jqpWmjSf2zFVw64SdXFpy,2.1141,254.26,2.1141,254.26
LScrDjPcjizGXaQVvqD2iB32B6M87R4JvQ,2.24861308,250.57,2.24861308,253.75
LTZuRgfQ2pb5tFkP9SBhrhphCPtvA794TV,2.60157287,250.69,2.60157287,251.21
LgGdJko1tx9945KorVmiSdqfNk6njpfPBE,2.82270839,254.99,2.82270839,251.19
LMQLLFtNtJJEf2Wc6sFHJ44snkyr4hhcEN,2.38916008,253.19,2.38916008,250.15
LRDW2JsYokweb1RRzMFo4AB7gn9kURtqTs,2.36029973,248.34,2.34363084,247.31
LLntnhLCXBZ1vXVtE8JcucKqr5CmgMhki3,2.65189884,247.62,2.65189884,246.97
LQy4XCQ8VLZJqjtNKvqioff926z9hfqjLN,2.4347042,248.3,2.4347042,246.82
LTHP5PTAj41rtvJktWpDVhLmhaujHzp6uG,2.0,240.34,2.0,245.88
LhCsvDGKzSyvQguTpKXa9hyWYiH6CsxWfP,2.23463615,244.05,2.23463615,244.69
LMYYh6RkG21oYbJrgh4PqUqN2oi3cfpAuh,2.19042237,242.29,2.19042237,241.92
LRSeQ8671Zij9ghiX4zR89nrW29qvsi5CB,2.09301257,238.11,2.09301257,241.85
LMGh989fB2c28d6vv9N7YVMAG4R47EYbV5,2.31205548,241.16,2.31205548,241.84
LQSAvE7wdGKJkH7o7fdLxKgtCxLUnp4H1x,2.548149,238.74,2.548149,241.04
LRnr5AYNXiM6HPD2HZNhBUWPq68Ea3LBtN,2.43092271,240.77,2.43092271,240.79
LPCXDyAK4nNbws7RpUYAWSRM5dZEsYXxz7,2.47373523,235.97,2.47373523,240.26
Lb9HE6LLB7V4qJaAcqBzthZwUDrQxV9hMZ,2.0717145,237.17,2.0717145,239.92
LUDnU959VJToUxiX3kJtCCbd7nfFLvzyJE,2.08012964,236.47,2.08012964,239.11
LYjF56xVYcqLVs351Ksea3YcQFy9wGw1t8,2.69687,239.0,2.69687,239.09
LVvUc7nUddanUhpexvEnN3YfVtDvFEKxR2,2.7259321,235.68,2.7259321,237.32
LaD5qB3VjJeK51UiAJpPFWwPnKNzuUFEby,2.12810301,232.44,2.12810301,235.8
LVPNEX4LwJJtx6Z7PKV9tFo5FdfjufTFt9,2.26841281,235.05,2.26841281,235.48
LW8xvNG5W5ZBYfVdAAEEsYAMbG28MZ9XZC,2.67191737,234.11,2.67191737,234.11
La9p2pLx3AuBxLyHBxTLYpq6ybmkA2Scp5,2.51624098,236.31,2.51624098,233.8
LLoL5upnJmiJ69CsC7oxRBgy6myHDoNT41,2.373,233.74,2.373,232.15
Lhuiw5cvaWLVcZyNVRZ9PuEWxDqNrRAqLx,2.35480002,230.65,2.35480002,232.06
LRsDSRiFrb6XuwYkewE75wHJxggxZEWdHv,2.38421747,226.41,2.38421747,231.99
LNCM7fCH5xwgiUPv5cqp8TpVo9Mye9myDK,2.88287446,329.02,2.03949911,231.16
LNYSx7QW5edp3inyJtXYJ2zDVhqAnWXWkp,2.429838,231.7,2.429838,230.84
LeJdqaofBKR5FqKZgrgzXwFsLfqs1eSXt2,2.58717701,230.85,2.58717701,229.99
LPoreKzDfWPJkp1R66wBqr8LpeqyM9w1pG,1.91153887,230.23,1.91153887,227.19
LUgza6jGBkatNoyUZpWcNRGRf2opKLQVsx,2.05227542,228.07,2.05227542,226.29
LZiH4i95TQUYeH75Fg7dEzHRgJxacbUMCq,2.04938946,234.44,2.04938946,226.17
LMZffTjG1DDUr54dzunUusNVXdpddoSB1b,2.49977228,227.02,2.49977228,225.71
LSdFBzd4YezkLUxEWpjKBM1KAGhSRftoW9,2.15844,217.99,2.15844,225.41
LNfvzNUQ3axeAPsV8KgJuy5cACRpAzxbty,2.3986431,223.77,2.3986431,223.99
Lg2hfuWoz1vAhdQkqyM1neanpSxd5W9ymN,3.21095644,321.15,2.44015897,223.3
LXVd3nv5sPJrv7TA7QhXD5RqPKvqaN11Ae,1.88839402,215.92,1.88839402,223.19
LSSKnBDUjmS6yCn2Uqu2HWFA8bJMvtRTwq,2.31653113,221.87,2.31653113,223.01
LTS4GVWj2FmoYvMQ5EjFw9gUw9Esfb5mtJ,1.9488421,222.71,1.9488421,221.2
LNMMoeJUUPmK8qDv3EoyYRjshUEf8CuvB6,2.25937785,221.16,2.25937785,218.74
LPGW22jVWK5wMoymC8PTEewF5FTcEPEA2e,2.2884,218.81,2.2884,218.33
LPcuXdZKNZvCgpaSAPMzm1MYmzRQSmcowH,2.33179843,223.02,2.33179843,218.2
LZBfdD1G4KnixsHSqq4BaAc1mPgTnKx8kV,1.657857,199.04,1.657857,216.28
LRJ5sEZ1SY61CQrSECAcLMutrSVWULW3PB,2.47515729,212.62,2.47515729,212.73
LfiiP9Tk1voqve1rzp88kadv6douf2YGjr,2.11428899,225.59,1.99343255,211.54
LUWafK9fuxkmkV9tGaJgjMKXJ3Vctw23Cm,1.83678175,210.48,1.83678175,210.6
Lemxo9ZEziRx65JbBrhHTmKBV8xZRdpCmf,2.31703246,205.76,2.31703246,208.21
LU7h61LC1ekXLE2radW3iDFrSYQvBhMgFD,2.17752,207.87,2.17752,207.92
LXdCpYYgDGoV4ZqYLXwM7HcETw8oFVP2GG,2.0558147,208.18,2.0558147,206.62
LNon2sEHLoiZkpXDVx21nNTqZgLpLAadKA,2.0415458,211.1,2.0415458,206.09
LiTd6benwaBdoneJxABjTn6CCzTNHg2taT,2.09402226,207.16,2.09402226,205.45
LPJAYVcEEm2UDafCJJrtMnkv6zddA5Nh9t,2.26218764,205.36,2.26218764,205.43
Lh5Yk1MPRPpW3jDjACGMxPAUUMwG4HgjWP,1.65957176,197.85,1.65957176,203.96
LP7crf4S7pZ6JqsU1iwtB6YAL4LQXYEXXq,1.92951457,209.1,1.92951457,203.47
LR6f3RQS6CqbnTVqSMHkTJbukx5rhC69YA,2.04788384,198.85,2.04788384,202.57
Lbd9ziu7V3ShHnPT4Snka88w1NarTb3snB,2.11535243,202.21,2.11535243,200.98
LQUVsfPRi8uAxcn5czfzxGiJxVDiqXeUeL,2.09351429,198.9,2.09351429,200.75
LQewLkFFK7RGNqyVpEjCW4Qh4oEEWQ7k1x,2.10371408,201.73,2.10371408,200.65
LQ2skZZunmceLAh6pGznTuCm8nYdXYDZA4,1.94266742,199.53,1.94266742,200.21
LPghoGB1J67SG8oCecdsSu1HD6ZWWKpmVz,1.73227902,199.26,1.73227902,199.5
LUDQZDK5degf6Yp7zdU1t6XrwvSSSKkMxi,1.775,198.54,1.775,199.28
LQ3MPHeMbFkTLBFvWFkWmpUeNPdCRhMFDj,2.16513808,197.04,2.16513808,198.96
LLuQynjEVtNB3XJFNjJwJfRtS3KPaEMNEu,1.72246151,200.54,1.72246151,198.69
LPUaDQGGJaFWt6ToGNhUDETzjnmk4gju5s,1.98864891,201.16,1.98864891,198.45
LYCbAqGvzBuhcXNtNgwa2LfhfLN7tPJJKV,1.97468633,187.15,1.97468633,198.33
LaGWzoWwzrqt82TxUhDYbpUGvNfPU1xPGD,1.86844538,198.22,1.86844538,198.22
LbWn2Er8wzHX1wgqPmW5e9jYcNFZhmUCgb,1.93840337,197.2,1.93840337,197.71
LNZh1TmPWPETC8oeZkqxJhNZYW9QjzsfGo,1.88385924,192.93,1.88385924,197.39
LNddsNU8aj7RPWfyckiSiDnfeiHz7hYDzZ,1.65460479,196.05,1.65460479,197.14
LV9T9Y6u92JAK3Q7kRNSRMqAtMm6GkYroP,2.14639993,198.53,2.14639993,197.07
LcDiWhx54nHjCm4utV4fDUcXUAohyeEkNB,2.16749089,197.03,2.16749089,196.27
LLkK6XDwT2kwBMMdimkmKngFwX88JNPmwb,1.98633232,200.66,1.98633232,195.77
LWQ714K4K2YW7ftkkJCgtc4ueqaKAWtBTh,2.07933048,186.85,2.07933048,195.36
LKfiAL9HUspyZydAqzwiK2HX55XD8EABPH,1.6394,193.34,1.6394,194.54
LXYhstV4mtYKydxdPfsdNpp1mz8v3dR9mL,2.11591746,193.73,2.11591746,193.73
LWZCZAUovETbtjvVRuqJ7bb6szsQD2S8rn,1.74706249,200.34,1.74706249,193.34
LbwzqyEfF5eQsyCEMRdsRvMoKbWPrJVPfy,2.0073,197.4,2.0073,193.17
LUmFdcEyU2JKofv5WEAeYtz2EcAxh3TZX6,1.77043359,203.23,1.77043359,193.03
LKTmgr4ASKv9mHu4nMHZeFCkRp4UDMKECH,2.11663815,194.17,2.11663815,192.67
LXvVTNRuVQ3QfsmurJ1UP5NoiToUuuo4JJ,1.72285638,187.47,1.72285638,192.65
Lhx2qcFRA6BH1r1HLajY8Cf6UPRNp94JrH,1.65442648,172.84,1.65442648,190.44
LQXNzKxoYDnAQ6vB1r97MoyfaWcD8qdCvB,2.02242537,189.76,2.02242537,189.05
LXpKMx9m1B5ggc7ktE7JaXTmRGfaB24bT5,2.12206883,189.33,2.12206883,188.88
Lfj6tPBQT1kT3MKj3G3SocFkEpqQNM3XCw,1.6855569,187.15,1.6855569,187.82
LNdTM5S6gUE1NH8ybnJfk6kPrTPw5dAGmq,1.94164021,186.05,1.94164021,187.03
LKYa7eQUxULdC8Wr3AsqqGQknXicmVsKRq,1.72379117,185.23,1.72379117,185.54
LfMivEej6YkZn2ST4UD7uEdXSjAMgeUnFX,1.6,188.24,1.6,184.16
